text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
我想预订昆明腾冲到昆明的飞机,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
就勉其正，是我么，就是说这个狗办托运的话要怎么弄啊，,办理小动物运输,1,办理小动物运输,咨询托运及非托运行李规定
请帮我查一下我订的十一月十11月5号的机票是否已经给我退回了，退退票了，,查询机票退款进度,6,办理航班退票,办理航班退票
你好嗯我是那个10月21号一张机票现在需要那个差价改签费的那个那个发票吗明天天，怎么可能给我发这个发票开出来呀，,申请及查询电子发票,40,申请及查询电子发票,配送行程单
改机国内机票，,修改客票或会员信息汇总,29,办理客票改期,办理客票改期
我想预定机票，你就坐那看吧，上来上来上来上来，麻烦拿个垫子，来来来来来，靠近，,预订客票或兑换积分,21,预订客票或兑换积分,验证电子客票
提前多少分钟登机，,咨询乘机时限,31,咨询乘机时限,办理值机选座
我要查询飞往腾冲的机票，,预订客票或验证电子客票,45,预订客票或验证电子客票,验证电子客票
喂你好我想修改一下那个呃账户的呃名字拼音，,修改会员资料,14,修改客票或会员信息汇总,修改客票或会员信息汇总
你好我我买的机票现在取消了我想要问一下是怎么回事,查询航班动态,11,查询航班动态,办理客票改期
ｍｕ九零五四航班，刘辉有没有买票，,验证电子客票,12,验证电子客票,预订客票
我说就今天，就是成都双流机场到就是成都的机票是不是18点30分到20点30分的那个机票我叫张建锋，是不是取缔了，,查询航班动态,11,验证电子客票,验证电子客票
乘飞机需要做些什么？,咨询乘机规定,59,咨询新冠肺炎防控要求,办理高龄老人
你好，我带一耳巴，可以托运，没有，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
我的航班，九，嗯3月29号被取消了我需要人工服务帮我解决这个问题给我转人工服务，,人工服务,13,人工服务,办理客票改期
我有个小孩是两岁半但是他没有身份证我应该怎么登机呢，,办理值机选座,22,咨询乘机证件规定,咨询乘机证件规定
无赔，连长，旅客，,办理高龄老人,7,办理无成人陪伴儿童,办理盲人或聋哑旅客
嗯，多伦多到上海那个，后补票，我现在是两个人在那个上面，只能登记一个人，呃，怎么能备注写两个人呢，,咨询候补登机,10,验证电子客票,预订客票
托运货物索赔，,投诉,50,投诉,咨询货运相关问题
啊订机票国内票，,预订客票,4,预订客票,预订客票或兑换积分
国际航班到意大利的想订一张机票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
你好啊，东航，美国纽瓦克，呃，美国纽约，呃，肯尼肯尼迪机场啊，重新说一遍，肯尼迪机场飞上海的机票，如果，嗯票改签的话退票费怎么收取，,办理航班退票,3,办理航班退票,办理客票改期
我现在订小孩儿的机票,预订客票,4,预订客票,预订客票或兑换积分
帮我查最近的机票，,预订客票或验证电子客票,45,验证电子客票,验证电子客票
付费选座，退费，,办理航班退票,3,办理值机选座,办理值机选座
嗯我想问一下我22号订的机票八点钟起飞的，他是航班变动了是吧，,验证电子客票,12,查询航班动态,查询航班动态
嗯，核实退票退钱退款，,办理航班退票,3,查询机票退款进度,查询机票退款进度
我想问一下从美国回来的机票六月份还有没有，,预订客票或兑换积分,21,预订客票,预订客票
嗯我要问的是关于航班的信息，,查询航班动态或预订客票,16,查询航班动态或预订客票,验证电子客票
你好我想问一下明天我乘机有一个64×94的，一个画框，我可以办理托运行李吗？,咨询托运及非托运行李规定,33,咨询特殊物品运输规定,咨询特殊物品运输规定
嗯喂你好我想问一下我那个2月4号昆明到银川的那个机票改了改了改到4点45的为什么，我在携程携程携程网上的那个还没改，,办理客票改期,2,办理客票改期,验证电子客票
那取消，他等下会，退款了吗，会退那么那个同程里面还显示有订单的，,查询机票退款进度,6,办理航班退票,办理航班退票
我要咨询我要咨询，我乘东航，,投诉,50,验证电子客票,查询航班动态或预订客票
嗯我的那个MU210，一已经被改成啊，MU2103，了，那我确认一下航班会乘坐这个班机，,验证电子客票,12,办理客票改期,查询航班动态
不是不是，退票退票退票的钱还没有给我退过来，我现在非常需要那个钱，要去重新买一个机票你帮我转一下人工客服，,办理航班退票,3,查询机票退款进度,人工服务
嗯我想订8月20几号从南京飞往英国伦敦的飞机，,查询航班动态或预订客票,16,预订客票或兑换积分,预订客票或兑换积分
打印机场行程单，,查询机场或营业部信息,24,配送行程单,配送行程单
你你们怎么怎么发来我都没接到，怎么回事啊，这票算订上了吗，,验证电子客票,12,验证电子客票,查询航班动态
查询国内航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
我这显示，为什么取消了呀，,办理客票改期,2,查询航班动态,查询航班动态
帮我转，你的主班，,人工服务,13,人工服务,查询航班动态
我尽快给不出来，你查机票信息，,预订客票或验证电子客票,45,验证电子客票,验证电子客票
嗯有一个护照是失信人购票，购买不了，但是应该护照没问题，,咨询乘机证件规定,32,预订客票,预订客票
后期乘飞机需要哪些手续，,咨询乘机证件规定,32,办理客票改期,咨询新冠肺炎防控要求
嗯我想咨询一下，在上海虹桥机场乘坐飞机出行需要哪些手续，,咨询乘机证件规定,32,咨询乘机规定,咨询新冠肺炎防控要求
我的那个支付的话，怎么被锁止了，请问要怎么解锁，,修改会员密码,26,修改会员密码,办理网站业务
改订票信息，,办理客票改期,2,修改客票或会员信息汇总,修改客票或会员信息汇总
"您好我是改签了改签了之后,我又把原来的退了,改签成功了,那",办理客票改期,2,办理客票改期,验证电子客票
"你们东方航空公司的航班,但是我昨天晚上开始,这个腿,七个,痛风发作了不能走路,这趟航班你能不能搞个推推推一下,帮忙一下",办理轮椅旅客,42,办理轮椅旅客,办理客票改期
我要查机票，我的，我要查，,验证电子客票,12,预订客票或验证电子客票,预订客票或验证电子客票
就是我们订的，二月十号，这个怎么是取消掉了是怎么回事，,办理航班退票,3,查询航班动态,查询航班动态
嗯嗯，票买好了，航班突然取消了是什么意思，,查询航班动态,11,查询航班动态,办理客票改期
问一下这个，为啥，机票被取消了，,办理客票改期,2,办理客票改期,查询航班动态
请问一下打印行程单的窗口，,配送行程单,15,配送行程单,查询机场或营业部信息
退票积分未退还，,办理航班退票,3,查询机票退款进度,兑换积分
你好我想问一下子你们那个你们你们你们东方航空那个明天那个1月25号飞往南京那个那那趟飞机又停飞了，,办理客票改期,2,办理客票改期,查询航班动态
嗯我想问一下，1月7号的那个就是无锡飞往广州的那个班机是不是改时间了，,办理客票改期,2,办理客票改期,查询航班动态
想咨询一下，高尔夫的那个，抢包的话他是走什么行李，通道的，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
我预留的电话预留错了改一下行吗？,修改客票联系方式,52,修改客票或会员信息汇总,修改客票或会员信息汇总
喂你好我要这个我买的这个飞机票，我要调日期，,验证电子客票,12,办理客票改期,办理客票改期
呃，如果，两个小时内不能赶到那个机场值机，呃可以，,办理值机选座,22,咨询乘机时限,咨询乘机时限
我的航空票，那个是改了吗，2292395航班是不是取消了，,验证电子客票,12,查询航班动态,办理客票改期
请问我到那个上海浦东到那个哈尔滨太平机场那个时间段那个呃更改的话我那个在登机登登机时间有更改，,办理客票改期,2,办理客票改期,咨询乘机时限
为什么我的这个票帮我退掉了，,验证电子客票,12,办理航班退票,办理航班退票
麻烦你给我查一下6月14号，我，我在登记号，是不是，6月14号的，啊，2773航班，,验证电子客票,12,验证电子客票,查询航班动态
您好我想问一下如果办理儿童托管的话是不是只能在你们这里买票怎么买,办理无成人陪伴儿童,18,办理无成人陪伴儿童,预订客票
你好，我想资讯机场接送孩子服务,办理无成人陪伴儿童,18,办理无成人陪伴儿童,预订度假产品及酒店
就是今天的五二五航班，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
啊，是的，就是八号的已经取消了，你可以十号的能订吗？,办理客票改期,2,预订客票或兑换积分,预订客票或兑换积分
航空公司可以携带多少支酒上飞机，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,办理客票改期
你好，最近，嗯回从新加坡回国内的机票的话有没有，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
我想问一下他，无锡，飞飞，湛江，那个机票怎么取消了，,办理航班退票,3,查询航班动态,办理客票改期
订两张，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
"航班延机然后呃,不知道后面怎么办,航班号是MU5223",办理客票改期,2,办理客票改期,查询航班动态
你帮我转人工服务，哎，来一个嘛，她那边购票吗？,人工服务,13,人工服务,预订客票
"我有一张订单,7月1号,西安飞库尔勒的现在出不了票,我要怎么办",预订客票,4,办理客票改期,办理客票改期
电子登机牌怎么查不到信息了啊,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
修改卡上的名字，,修改会员资料,14,修改会员资料,修改客票或会员信息汇总
查机票，戴欣，,预订客票或验证电子客票,45,预订客票或验证电子客票,查询航班动态
我要选航班，,查询航班动态或预订客票,16,预订客票,办理客票升舱
不小心按了，取消选座，我已经选好了，能不能继续，,取消值机,36,办理值机选座,办理值机选座
喂请查一下那个我改签的机票改，出来了没有，怎么没发信息给我呢，,办理客票改期,2,验证电子客票,验证电子客票
会员卡用会员卡买票，,兑换积分,41,预订客票,预订客票
投诉电话有吗？,人工服务,13,投诉,投诉
嗯我想咨询一下那个嗯里程票的外航里程票的退退改的那个情况，,办理航班退票,3,办理客票改期,办理客票改期
我是要查询我的航班信息，,验证电子客票,12,查询航班动态,查询航班动态或预订客票
帮我查一下ｍｕ二一零八，今天的，还有没有位子，有几个，,预订客票,4,预订客票,查询航班动态
我不是，这个票错了身份证号错了，是这样，现在不是在机场的票取不出来，,修改客票证件,44,修改客票证件,办理值机选座
调整出站，日期，,查询航班动态,11,办理客票改期,办理客票改期
请问一下我这个飞机票是不是更改到9月8号，十点钟，,验证电子客票,12,验证电子客票,办理客票改期
卡号，再重复说一遍好吗？,重复,54,重复,查询会员卡卡号
姓名错误，打不出登机牌，,修改客票姓名,27,修改客票姓名,咨询登机牌问题
我想知道他那个票退款的，什么时候能弄完，,查询机票退款进度,6,查询机票退款进度,办理航班退票
我想查一下我那个呃机票这个积分退了以后我的那个燃油费退到哪里的，,兑换积分,41,兑换积分,办理航班退票
您好我想问一下我就是上次坐那个航班的时候，好像是把身份证丢了，这个能帮我查一下吗？,查询遗失物品,34,查询遗失物品,咨询乘机证件规定
我那个有一个改签的一个票那个航班取消了取消了以后我重新改签的但是改签完了以后有一个八百块钱的一个呃呃，有一呃有一个退票费到现在都没有退的账上是怎么回事，,办理客票改期,2,办理客票改期,查询机票退款进度
呃我想问一下啊，婴儿登机需要什么东西吗？,咨询乘机证件规定,32,咨询乘机证件规定,咨询乘机规定
我5月12号订了你们的机票但是你们航班取消了但是我的我的嗯钱没有退回来退回给我是怎么回事啊，,办理航班退票,3,办理航班退票,查询机票退款进度
"是什么样子,您好我需要一份行程单",配送行程单,15,配送行程单,申请及查询电子发票
我要订那个国际机票，从迪拜到中国的，上杭，北上广都可以，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
首尔到烟台机场，6月1号有没有这个航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
我要查一下我们那个航班，到杭州，云龙机场到杭州的，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
我的密码不知道了，我要那个积分兑换选座选那个座位怎么办呢，,修改会员密码,26,兑换积分,兑换积分
我买的机票有，就是变化，我想咨询一下，,验证电子客票,12,办理客票改期,查询航班动态
无法办登机，,办理值机选座,22,办理值机选座,咨询乘机规定
我那个三个大人那个都用身份证订的机票我那个用那个户口本那个订机票没订上，在同一航班上，嗯嗯，我儿子，机票没订上，,预订客票或兑换积分,21,咨询乘机证件规定,咨询乘机证件规定
官网或手机app上在哪里可以申请邮寄行程单？,配送行程单,15,申请及查询电子发票,申请及查询电子发票
我想问一下MU2752航班现在在哪个位置,查询航班动态,11,办理值机选座,办理值机选座
十一月份回国的航班除了周三以外的时间，能不能飞，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
呃查国际机票，,验证电子客票,12,验证电子客票,预订客票或兑换积分
因为政策原因，需要，核酸检测，现在结核三检测时间来不及了我也不能退全票价，,办理航班退票,3,办理航班退票,咨询新冠肺炎防控要求
查询一下FM828有没有机票，,预订客票,4,预订客票,预订客票或兑换积分
你好我想查询一下，六月份到七月份之间，从菲律宾飞往广州的机票，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
办理儿童票但是没有大人跟随，,办理无成人陪伴儿童,18,办理无成人陪伴儿童,办理值机选座
还有别的房航班吗，这个是航班取消，,办理客票改期,2,办理客票改期,查询航班动态
就是我之前申请了退票但是我现在找不到了,查询机票退款进度,6,查询机票退款进度,办理航班退票
乘机，日前期间需要的注意事项，,咨询新冠肺炎防控要求,0,咨询乘机规定,咨询托运及非托运行李规定
机票已经买了一升舱，,办理客票升舱,72,办理客票升舱,验证电子客票
我先问一下那个，从成都到上海，嗯，深州，你们东方航空公司的飞机，我们需要，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
我想用我的身份证号码查一下我订不了机票可不可以，,验证电子客票,12,验证电子客票,修改客票证件
嗯我订完机票了然后准备到机场值机，然后身份证没带怎么办，,咨询乘机证件规定,32,咨询乘机证件规定,办理值机选座
已经呃，一月二十九号，退款，,查询机票退款进度,6,查询机票退款进度,办理航班退票
嗯，车间调过去的这一周我就我自己一个去，修改修改乘机人，,修改客票姓名,27,办理客票改期,修改客票或会员信息汇总
就是帮我查一下这个航班信息,查询航班动态或预订客票,16,查询航班动态,查询航班动态
我问一下我订的机票是2月12月十二号的十二点飞往昆明的那一趟机那个机票是不是那个是不是改了改成，嗯好像是，改成两点过的是吧，,办理客票改期,2,办理客票改期,验证电子客票
呃我想问一下我刚才改签的机票怎么没给我发信息啊，,验证电子客票,12,验证电子客票,办理客票改期
查我查我的，订机票的订单，对，,查询订单,58,查询订单,验证电子客票
退票，我已经办了退票手续了，怎么，给我改到晚上了呢，晚上六点多的，,办理航班退票,3,办理航班退票,办理客票改期
你好请问一下，旅客，可以用护照订机票吗？,咨询乘机证件规定,32,咨询乘机证件规定,预订客票或兑换积分
我原本买了今天下午的航班 现在航班因为天气原因改到明天 我想取消了,办理航班退票,3,办理航班退票,办理客票改期
我有一张机票退票，怎么还没处理呢，,办理航班退票,3,办理航班退票,查询机票退款进度
我想查一下18点55从北京飞往昆明的航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
嗯现在能订西安至库尔勒的嗯飞机票吗？,查询航班动态或预订客票,16,预订客票,预订客票或兑换积分
给我查一下明天呃有没有机票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
为什么退款只退了一份险，,办理航班退票,3,办理航班退票,咨询保险业务
小孩，2019年3月24号到现在还没有上户口可以买飞机票吗？,预订客票,4,咨询乘机证件规定,咨询乘机证件规定
查询登机口柜台电话，,查询机场或营业部信息,24,查询机场或营业部信息,咨询登机口问题
查询临近的航班，,预订客票,4,查询航班动态,查询航班动态或预订客票
我想问一下我订了一个太原到版纳的21号的机票是否有变更呢，,验证电子客票,12,查询航班动态,查询航班动态
请请问29号，有没有暂停，航班，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
来回程我那个积分还没到，还不够啊。明天搞吧。先订个单程的,兑换积分,41,预订客票或兑换积分,预订客票或兑换积分
"喂我这个是你们给发了一个短信说我这个航班取消,我怎么去办理这个取消呢",办理航班退票,3,办理客票改期,办理客票改期
机票十九，呃8月14号早上7点35分分的那个机票取消了啊,验证电子客票,12,查询航班动态,查询航班动态
航班查询订单查询，,验证电子客票,12,验证电子客票,查询订单
嗯我买机票然后退了之后钱没有返到我的账户，,查询机票退款进度,6,查询机票退款进度,办理航班退票
诶你好我的那个行程被我不小心点错点成退票了，现在还有什么补救方法，,办理客票改期,2,办理客票改期,办理航班退票
不是我刚刚收到短信是你们东方航空发给我的说我的航班29号6月29号取消了，我我我我打我打过去，查查问一下什么情况，,查询航班动态,11,查询航班动态,验证电子客票
有三飞记录    的第一次添加是立即生效撒,咨询受益人问题,67,办理网站业务,办理网站业务
现在还飞澳洲吗？,查询航班动态或预订客票,16,查询航班动态,查询航班动态
航空延误，然后行李没有到，,查询遗失物品,34,查询遗失物品,办理客票改期
我的个人资料都错了怎么修改，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改会员资料
喂你好我预定的ｍｕ二一五三月十号昆明到温哥华的机票，有问题吗？,查询航班动态,11,验证电子客票,预订客票
有没有从美国回到国内的机票，,预订客票或兑换积分,21,预订客票,预订客票
不行我们仅早一点的机票到广州到宁波宁波再回杭州吗,预订客票,4,办理客票改期,查询航班动态
"订好的,要付款",预订客票或兑换积分,21,预订客票或兑换积分,预订客票
我要取消电子登机牌,咨询登机牌问题,25,取消值机,取消值机
嗯你帮我看一下，因为刚才收了个短信，我确认一下是不是改改这改改行改时间了，,办理客票改期,2,办理客票改期,验证电子客票
我说是，二月十六号我有一个航班退订了,查询机票退款进度,6,办理航班退票,办理航班退票
嗯你好今天早上收到一条信息说我们的航班改掉了然后想问一下核实一下是是否是这样的，,查询航班动态,11,验证电子客票,办理客票改期
我今天要坐飞机是在遵义新舟机场，我想查下航班动态,查询航班动态或预订客票,16,查询航班动态,查询航班动态
怎么系统一直繁忙，订不到机票，怎么回事，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
对改签，然后还有，选座位，嗯，,办理客票改期,2,办理客票改期,办理值机选座
"麻烦您查询一下,MU723的航站楼",查询航站楼信息,51,查询航站楼信息,查询机场或营业部信息
"不是,订票是我以前有一张票没有用",办理客票改期,2,办理客票改期,验证电子客票
嗯预定机票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
呃帮我查一下我这个登机牌的航班号跟时间，,验证电子客票,12,咨询登机牌问题,咨询登机牌问题
我要退一下机票现在订七年度，,查询机票退款进度,6,办理航班退票,办理航班退票
他多了多长时间了，他是不是多飞了多长时间了，,查询航班动态,11,查询航班动态,退出
"不是,我的航班被更改了,我现在,查一下",验证电子客票,12,验证电子客票,查询航班动态
"对你们开发这个里程支付的人,一个大写的差",投诉,50,兑换积分,兑换积分
会员，银行，,会员服务其他,28,咨询银行联名卡业务,咨询银行联名卡业务
不是是要看下订单然后怎么可以使用这个优惠券，,查询订单,58,查询订单,办理网站业务
帮我查询一下今天晚上11点55从广州飞往杭州的呃机票，,预订客票,4,预订客票或验证电子客票,预订客票或兑换积分
我那个航班取消了退票了，怎么知道，现在把这个卡还没退过来，,办理航班退票,3,查询机票退款进度,查询机票退款进度
我想请问一下我在国外国外怎么打那个东方航空的电话,人工服务,13,查询机场或营业部信息,查询机场或营业部信息
对啊，就是我已经退了，是填写了那个申请的怎么有的，有三个人的都退了，还有两个人呢，怎么没退呢，,查询机票退款进度,6,办理航班退票,办理航班退票
请问帮我查一下5月30号的那晚上8点25由上海浦东飞往四川泸州的机票，谢谢，,查询航班动态或预订客票,16,预订客票或兑换积分,验证电子客票
东东，搬这个，aapp的那个付款，支付方式，,办理网站业务,23,办理网站业务,预订客票
我退票了那个系统显示还在退票中，,查询机票退款进度,6,办理航班退票,办理航班退票
买国际机票从东航东航发票呢，,申请及查询电子发票,40,配送行程单,配送行程单
我身份证应该在飞机上了，能帮我查一下吗？,查询遗失物品,34,查询遗失物品,验证电子客票
哦你好我想问一下那个，公牛的插板可以带上飞机吗？,咨询特殊物品运输规定,8,咨询特殊物品运输规定,查询航班动态
嗯我有一个退票订单，嗯，麻烦尽快处理一下，,办理航班退票,3,查询机票退款进度,查询机票退款进度
我之前去日本的飞机票订单怎么找不到了,验证电子客票,12,验证电子客票,办理网站业务
嗯退票，国内，转人工，,办理航班退票,3,人工服务,人工服务
嗯，我这有，退票服务，我想问一下退票的信息什么时候能返回，,办理航班退票,3,查询机票退款进度,查询机票退款进度
你们这个MU，21号，2月21号的航班取消了，,办理客票改期,2,办理客票改期,查询航班动态
我想咨询一下你们这个能不能托运，,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询托运及非托运行李规定
那个，无锡硕放机场到铜仁机场，怎么没有飞机了，以前都有现在怎么，一个航班都没有了，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
客票预定问题,预订客票,4,预订客票,预订客票或兑换积分
我想问一下那个，2020年的6月1号，国际航班飞不飞，,预订客票,4,查询航班动态或预订客票,查询航班动态
嗯我我想问一下六月份的去美国的机票,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
七八一二五七，七八一，嗯，二五七，嗯，二一九四五五二,验证电子客票,12,预订客票,查询航班动态
呃你好我问一下那个航班，温州到，那个连云港的明天的票是不是明天的航班是不是改了，,查询航班动态,11,查询航班动态,办理客票改期
你好，候补的，我请问航班，什么时候通行，,咨询候补登机,10,查询航班动态或预订客票,查询航班动态或预订客票
嗯你好您是东方航空的吗？,人工服务,13,人工服务,验证电子客票
啊我需要订郑州到银川的那个往返票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
呃我现在从武汉坐飞机到贵阳需要检测证明吗,申请健康申明,49,咨询新冠肺炎防控要求,咨询新冠肺炎防控要求
查询1月28号海口飞往美兰机场的机票,预订客票或验证电子客票,45,预订客票或兑换积分,预订客票或兑换积分
现在我票，有点异常，需要转一下人工服务，,修改客票或会员信息汇总,29,人工服务,人工服务
呃我要那个馀重收费凭证报销单，,申请及查询电子发票,40,申请及查询电子发票,配送行程单
票呃票，机票咨询，,验证电子客票,12,预订客票或验证电子客票,预订客票或兑换积分
不是现在我收到短消息说这趟航班那个取消帮我改签改为了那个24号的航班，不知道，我还搞，办什么手续吗，我现在想退票怎么还收取退票手续费呢，,办理航班退票,3,办理航班退票,办理客票改期
"我怀孕,尽量靠前点,谢谢",办理值机选座,22,办理值机选座,办理孕妇旅客
两张机票怎么是同一个人的名字呢，,修改客票姓名,27,修改客票姓名,验证电子客票
我有一段腾冲飞往上海的飞机，,查询航班动态,11,验证电子客票,查询航班动态或预订客票
八十岁以上买票可以从网站购买吗？,办理高龄老人,7,办理高龄老人,预订客票
嗯，不是么，机票我要订机票，更改机票，,预订客票或兑换积分,21,办理客票改期,修改客票或会员信息汇总
我我那个订的那个机票，我们是要去机场直接登机的时候那个什么就可以是吗？,办理值机选座,22,咨询乘机规定,咨询新冠肺炎防控要求
这个退票能退多少钱大约什么时候能到我的账户,办理航班退票,3,办理航班退票,查询机票退款进度
"嗯查询一下我那个,会员,二二十八号保留的两张机票",验证电子客票,12,验证电子客票,办理客票改期
我收到信息，我的原航班取消给我改签到当天最早的一趟航班，我想查询是不是确认已经给我改到早上的航班，,办理客票改期,2,办理客票改期,验证电子客票
那个航班会不会受变动的影响，关闭机场，,查询航班动态,11,查询航班动态,咨询乘机时限
退订，位置，,取消值机,36,办理航班退票,取消订座记录
嗯机票补登，,咨询候补登机,10,咨询候补登机,补登积分
麻烦你帮我查一下长沙飞沈阳，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
那就是上向上升升级，就是想办法升级去帮我去改去处理下,办理客票升舱,72,办理客票升舱,查询会员升级或保级
"查常旅客,号码",查询会员卡卡号,37,查询会员卡卡号,办理网站业务
查一下机飞机变更，,办理客票改期,2,查询航班动态,查询航班动态
嗯，好的，我这边还有几个票号，帮我查查，你们改票！,办理客票改期,2,办理客票改期,验证电子客票
能换个人吗？,人工服务,13,人工服务,兑换积分
请问中餐订中餐，,申请特殊餐食,55,申请特殊餐食,预订客票或兑换积分
是啊，我们买的是联程机票然后从这里是给我们改了那边没有给我们改呀，,验证电子客票,12,办理客票改期,办理客票改期
呃航班5482，在青岛，值机是时间是几点，,咨询乘机时限,31,咨询乘机时限,办理值机选座
我想问一下查询航班动态,查询航班动态或预订客票,16,查询航班动态,查询航班动态
台湾，航班飞不飞，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
今日mu262可否升舱,兑换积分,41,兑换积分,办理客票升舱
我申请了，机票改签，想问一下进度，,验证电子客票,12,办理客票改期,办理客票改期
积分问题，积分会员，,会员服务其他,28,会员服务其他,查询积分
"嗯我已经订了机票,bing,选了座位,但是无法查询,这个订做的信息",验证电子客票,12,办理值机选座,办理值机选座
"对对,也是说我们一起积分里程的意思",补登积分,39,查询积分累积标准,查询积分
我订的是6月1号去柳州的机票刚才发信息给我说是改到二号了，为什么？,查询航班动态,11,查询航班动态,办理客票改期
会员信息，丢了，,修改会员资料,14,修改会员资料,会员服务其他
嗯那个请问五月有飞巴塞罗那的机票吗航班吗？,预订客票,4,查询航班动态或预订客票,预订客票或兑换积分
嗯你们保留的，一周一趟的，国际航班是哪一天，,查询航班动态或预订客票,16,办理客票改期,办理客票改期
机票登机牌打印，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
请问3月10号，日本东京羽田，韩飞上海虹桥吗？,查询航班动态,11,查询航班动态,查询航班动态或预订客票
"哎你好我那个刚才订票,完了他给我发链接么给我发过来,哎",预订客票或兑换积分,21,预订客票或兑换积分,验证电子客票
你好我刚才那个取消座位呃取消不了只能显示是更换座位，但是，,取消值机,36,取消订座记录,办理客票改期
嗯我坐东方航空的飞机票啊，意大利什么时候可以飞啊，,预订客票或兑换积分,21,查询航班动态或预订客票,预订客票
修改账号名字，,修改会员资料,14,修改客票或会员信息汇总,修改客票或会员信息汇总
我想问问机票,预订客票或兑换积分,21,预订客票或兑换积分,验证电子客票
"但是那个航班公司,因为经济原因,那个,什么,取消了然后我已经把那个座位选了",取消值机,36,取消值机,办理值机选座
如果收到，延误短信还需要按照原原定起飞时间值机吗？,咨询乘机时限,31,咨询乘机时限,查询航班动态
嗯我买了一张机票，日期错了，点了，改签，但是我想退票，,办理航班退票,3,办理航班退票,办理客票改期
嗯我刚才在软件上订座，我想查一下是不是落实了，,验证电子客票,12,办理值机选座,办理值机选座
"我有一个积分没有累积上,问一下怎么操作",补登积分,39,补登积分,查询积分累积标准
我买了5月30日的这个东方航空，北京到上海的机票因为临时有事呢，我去不了，我要把这张机票呢，暂停处理，,办理航班退票,3,办理航班退票,办理客票改期
我想问一下关于那个卡的事情，,咨询银行联名卡业务,38,查询会员卡卡号,注册会员
就是5月25号，没有在阳台，就是说从美国去那个直飞国内试驾，状态，这个航班情况，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
嗯你好麻烦把那个今天3月3号那个十五点零几分那个飞机票取消吧，,办理航班退票,3,办理航班退票,办理客票改期
哎你好我问一下明天那个深圳ｔ三机场到云南昆明的呃，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
我想把我的票退掉然后我刚才怎么按照改签了这个，我怕明天时间来不及，所以我想退掉然后再订怎么退，,办理客票改期,2,办理航班退票,办理航班退票
客户信息修改，,修改会员资料,14,修改客票或会员信息汇总,修改客票或会员信息汇总
"厦航航班,拟补登至明珠会员卡,请问微信如何操作?",补登积分,39,补登积分,办理网站业务
喂我问一下看我买的订的票是不是5月12号，中午1点10分走，流亭机场起飞，,验证电子客票,12,验证电子客票,查询航班动态
我想确认一下我二月二号的航班飞行，,验证电子客票,12,查询航班动态,查询航班动态
"呃,查询本机号码,我订机票",预订客票或兑换积分,21,验证电子客票,验证电子客票
"呃不是,验证,我是这个呃,刚才买了一张机票是在网上订的界面,然后他叫我打这个电话啊,现在就给我把这个名字呃重新核对一下",验证电子客票,12,验证电子客票,修改客票姓名
请给转，国际，改签人工台，,办理客票改期,2,办理客票改期,人工服务
我已经在线值机了然后需退票怎么办，,办理航班退票,3,取消值机,取消值机
我想买一张从首尔飞青岛的机票，一，7月13号到7月17号之前的，,验证电子客票,12,预订客票,预订客票
改机位，,办理值机选座,22,办理值机选座,取消订座记录
不舍得你，如果晚点了，我的日子，我就我就我就，好等一下，呃，到时间我就过来了，如果没晚点，我就好提前到机场，,咨询乘机时限,31,咨询乘机时限,办理客票改期
"喂我是这样,什么时候飞机票,7月5号,的确,十五号的飞机票到现在还没寄过来",查询行程单邮寄进度,17,查询行程单邮寄进度,配送行程单
