text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
确定一下明天早上我的航程，是不是准备了，,查询航班动态,11,验证电子客票,查询航班动态
我想查询一下，最近马尼拉有没有到国内的，到中国的机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
就是退票了他没有显示退票，还是原来那个，已出票，,验证电子客票,12,办理航班退票,验证电子客票
诶是这样的我刚刚在飞猪上面然后订了两张票，由于是四个人的，因为就是说我订购的时候没有买保险，然后我进去订第二张的时候嗯他是我重复购票帮我把前面一张退了，但是现在我还是进不去，是怎么样处理，,办理航班退票,3,咨询保险业务,办理航班退票
帮我查看一下，昆明到普洱，我也改签了航班信息，,办理客票改期,2,验证电子客票,办理客票改期
我想订预订一张十二月十六号银川到北京的飞机票，,预订客票,4,预订客票或兑换积分,预订客票
请转国际订票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
咨询一下我退票的，目前情况，,办理航班退票,3,查询机票退款进度,办理航班退票
我要换个登机牌,办理值机选座,22,咨询登机牌问题,办理值机选座
嗯就是我那个三十一号给您申请的那个行李问题然后到现在还没有结果，,查询遗失物品,34,咨询托运及非托运行李规定,查询遗失物品
请问那个嗯就是刚才点了那个改签的那个机票还没有支付，现在可以退票吗？,办理客票改期,2,办理航班退票,办理客票改期
你你好我我那我把那个身份证号码发到你们这个航空公司邮箱里面去了，已经发了，,修改客票或会员信息汇总,29,咨询乘机证件规定,修改客票或会员信息汇总
"嗯您好我想问一下您那个,我们明天不是去买的那个东方航空的那个机票但是我现在临时找不到身份证那个那个户口本,然后我就买的那个,孩子,一个是儿童票一个婴儿票的那个那个票,天早上口本上,目前如何登机呢",咨询乘机证件规定,32,申请航班延误取消证明,咨询乘机证件规定
航班取消如何，,办理客票改期,2,查询航班动态,办理客票改期
我原来买的11月10号哈尔滨到青岛的航班，6点25分，MU，9952，是不是取消了，已经给我改了，MU5518的航班，,办理客票改期,2,验证电子客票,办理客票改期
我今天下午问了一个事，你给我发个短信，我订了4月17号，MU，1919617，这个航班取消了，我看，下午他又给我发个短信说是给我，,办理客票改期,2,查询航班动态,办理客票改期
因为我是我不是小朋友的信息然后陪同的大人怎么会退，,办理航班退票,3,办理无成人陪伴儿童,办理航班退票
那个我是帮别人买的机票，我到时候，机票直接凭身份证去那里去去机场取票就行了是不是，,咨询乘机证件规定,32,办理值机选座,咨询乘机证件规定
嗯我想问一下就是呃5月18号有一个西安飞西宁的已经值机了我现在想退，在哪里可以退，网上可以退吗？,取消值机,36,办理航班退票,取消值机
我想里程兑换给其他人怎么办？,咨询受益人问题,67,兑换积分,咨询受益人问题
我想确认一下呃新加坡二十号飞上海的直飞航班是否已经改是改航班时间，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
我想问一下，一月十六号，飞往晋江，为什么能订大人的儿童不可订呢，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
我就在那个，从东航到西安的，这个退票这个票款，,办理航班退票,3,查询机票退款进度,办理航班退票
"嗯我想帮我朋友写一下那个座位,我知道她的身份证号和手机号",办理值机选座,22,验证电子客票,办理值机选座
我需要开个航班延误证明,申请航班延误取消证明,77,申请及查询电子发票,申请航班延误取消证明
呃我那个电子呃那个里程单怎么打印啊我现在在机场,查询机场或营业部信息,24,配送行程单,查询机场或营业部信息
我那个退票了退款还没到是怎么回事，,查询机票退款进度,6,办理航班退票,查询机票退款进度
我是在你们那个那个东方航空上办了个会员登记表，但是她后来寄了个上海银行的信用卡给我，我想请你们帮忙取消怎么来办理，,咨询银行联名卡业务,38,办理航班退票,咨询银行联名卡业务
现在就是呃悉尼到上海的航班有没有啊，每周，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
嗯你好小姐我想要问询问一下就是说我们现在人在国外，先回中国然后从中国再回泰国买，这个来回机票，现在不知道可不可以，因为我们是这个在泰国的，只是进去养老，车留在这边，那么所以呢，我们签证，什么都有的，想问一下，,咨询签证相关问题,30,预订客票,咨询签证相关问题
可以带蜂蜜吗？,咨询特殊物品运输规定,8,注册会员,咨询特殊物品运输规定
你好，问一下，7月2广州到义乌的机票电子客票怎么申请不成功？,申请及查询电子发票,40,预订客票,申请及查询电子发票
我就问一下我原本订在二8月18号腾冲飞往昆明的航班，为什么，改到芒市飞往昆明的，,办理客票改期,2,查询航班动态,办理客票改期
国际航班退票程序，转接人工服务，,办理航班退票,3,人工服务,办理航班退票
我要更改我的证件信息，,修改客票或会员信息汇总,29,修改客票联系方式,修改客票或会员信息汇总
呃那个叫什么呃就是前两天买的机票怎么突然取消了是什么情况啊，,查询航班动态,11,办理客票改期,查询航班动态
我想问问为什么把航班取消了我这早就订了机票，,办理客票改期,2,查询航班动态,办理客票改期
一月二十九号，上，东方航空去上海到菲律宾的航班还正常吗？,查询航班动态,11,查询航班动态或预订客票,查询航班动态
请给我转到国际票务订订票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
嗯我是，嗯，一月十一号订的一张杭州飞香港的机票是十三点五十五那班，然后我朋友跟我是一班，但是刚才给他打电话说这班航班取消了然后我想问一下我是那我是可以退票吗？,办理航班退票,3,办理客票改期,办理航班退票
修改常用卡信息，,修改客票或会员信息汇总,29,修改会员资料,修改客票或会员信息汇总
我想问一下5月22日从伦敦飞往南京的飞机票有没有，赵思淼，,预订客票,4,验证电子客票,预订客票
机票订单查询，啊，,查询订单,58,验证电子客票,查询订单
我查一下刚才我收到一个短信说那个航班取消了，,办理客票改期,2,查询航班动态,办理客票改期
咨询预订机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
呃请问在乌鲁木齐机场在哪个航站楼，打印东航的行程单，,查询机场或营业部信息,24,查询航站楼信息,查询机场或营业部信息
"行李托运,退订",咨询托运及非托运行李规定,33,办理航班退票,咨询托运及非托运行李规定
十五号以后从台湾桃园机场到南京方向的，飞机停运了吗？,查询航班动态,11,查询航班动态或预订客票,查询航班动态
我想咨询一下从西宁飞南京航班的信息，,查询航班动态或预订客票,16,验证电子客票,查询航班动态或预订客票
国际机票预订咨询，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
我明天23号从哈尔滨飞往昆明的机票就是取消了，,办理客票改期,2,查询航班动态,办理客票改期
咨询改退退票，,办理航班退票,3,办理客票改期,办理航班退票
我要取消选座,取消值机,36,办理值机选座,取消值机
每日签到入口在哪里,办理网站业务,23,咨询签证相关问题,办理网站业务
我这个退票怎么显示的退款，54呀，我这是退31号的票，1月31号，,办理航班退票,3,查询机票退款进度,办理航班退票
昨晚出机场用的手推车，准备上车发现轮子不见一个 找客户你们下班了 今天下班才你们,投诉,50,查询遗失物品,投诉
那我用啥，退行李额度，,咨询托运及非托运行李规定,33,办理航班退票,咨询托运及非托运行李规定
帮我查询六月份伦敦飞国内的机票，,预订客票或兑换积分,21,预订客票或验证电子客票,预订客票或兑换积分
我想确认那个保护航班的座位，,办理值机选座,22,办理客票改期,办理值机选座
请问一下那个，有没有阳光道，广州飞阳光到昆明的飞机，本月四月份，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
我问一下，4月3号的，呃这一班MU9250，是不是改班，,查询航班动态,11,办理客票改期,查询航班动态
您好为什么每一次买的机票都不能积分,查询积分累积标准,78,补登积分,查询积分累积标准
啊，我有个同事，那个有一个机票然后呢，三点二十的，两点半到机场能不能误机那个登机牌怎么打怎么打，,办理值机选座,22,咨询登机牌问题,办理值机选座
"您好我在咱们网上订的机票,但是我现在在外边生病了,想问怎么办",办理客票改期,2,办理患病旅客,办理客票改期
你好我这个是4月6号，今天，那个延吉飞那个虹桥的票怎么取消了，也没有跟我说呀，,办理客票改期,2,查询航班动态,办理客票改期
"哎您好我现在有问题,把字改一下,你看能不能帮我转到人工柜台",人工服务,13,修改客票或会员信息汇总,人工服务
"哦我想请你帮我改一下名字我的那个杨冬梅的冬的冬字是呃,就是错了的,网上买,正确的应该是,东西的东",修改客票姓名,27,修改客票或会员信息汇总,修改客票姓名
嗯嗯，我是七月订的7月7号哦从那个11点55从那个扭扭呃美国的纽瓦克飞那个北京首都的，嗯是，订单号呢是要24191，15107，我想确定一下这个航班能飞吗？,查询航班动态,11,验证电子客票,查询航班动态
不是的，我的机票是不是改签了，,验证电子客票,12,办理客票改期,验证电子客票
我想问一下如果买的机票是一个是东航的，一个是上杭的，然后中转的时间，我看就一个半小时，那赶趟吗？,咨询乘机时限,31,咨询中转相关问题,咨询乘机时限
查询航班，嗯，别说话了，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
我想问从二月一号从上海浦东到伦敦航班是否正常，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
你帮我查一下，叶一博，4月5号的飞机，,查询航班动态,11,验证电子客票,查询航班动态
app怎么改签，,办理客票改期,2,办理网站业务,办理客票改期
国内机票，确定，,验证电子客票,12,办理值机选座,验证电子客票
最近有没有从加拿大多伦多到国内的航班，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
航班取消了但是已经值机没法申请退票怎么办,取消值机,36,办理航班退票,取消值机
机上预定机票，,预订客票,4,预订客票或兑换积分,预订客票
退票退票时间已经了，讲了，怎么一直没回电，,办理航班退票,3,查询机票退款进度,办理航班退票
黎明到南京的票怎么订不了啊在网上，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
你好我刚才有一张订单需要修改名字的，我打电话问一下，帮我修改了没有，,修改客票或会员信息汇总,29,修改客票姓名,修改客票或会员信息汇总
三号的机票然后二月三号的话那个，刚，就是因为要提前影响嘛然后，高速公路服务，所以我退票了，三月三号，到现在没有退票成功，,查询机票退款进度,6,办理航班退票,查询机票退款进度
你们通知我，积分可以兑换，我今天花了两个小时时间，登录你们的商城，始终没有能够，嗯兑换成功显示是，要不就系统忙，一步就跨不过去不知道为什么？,兑换积分,41,查询积分商城,兑换积分
航班取消的信息请给我转人工，,人工服务,13,查询航班动态,人工服务
嗯我是会员银卡会员，我要有事咨询人工服务，,会员服务其他,28,人工服务,会员服务其他
我想更改一下预留的手机号码，,修改客票或会员信息汇总,29,修改客票联系方式,修改客票或会员信息汇总
修，如何修改app，预留的电话，,修改会员资料,14,修改客票或会员信息汇总,修改会员资料
查一下伦敦飞上海的机票，,预订客票或兑换积分,21,预订客票或验证电子客票,预订客票或兑换积分
我要查的是，西安到和田的飞机，4月8号的，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
你好呃我想改一下改改一下票啊，,办理客票改期,2,修改客票或会员信息汇总,办理客票改期
额外公斤数，,办理网站业务,23,咨询托运及非托运行李规定,办理网站业务
帮我查一个发票，,配送行程单,15,申请及查询电子发票,配送行程单
为什么没有给我退款，,办理航班退票,3,查询机票退款进度,办理航班退票
嗯你给我查一下我的一个订单吧,验证电子客票,12,查询订单,验证电子客票
帮我接，网上客服，,人工服务,13,办理网站业务,人工服务
这都是古董，航班查询，,查询航班动态或预订客票,16,查询遗失物品,查询航班动态或预订客票
呃办理机票保留机位,办理值机选座,22,办理客票改期,办理值机选座
登机牌旅客证件信息，,咨询登机牌问题,25,咨询乘机证件规定,咨询登机牌问题
喂你好我想咨询一下就是我2月1号的时候有一个，我2月10号的，那个东方航空的威海到呃上海的那个航班呢，因为你们自己，取消了航班，就是让我办，退票嘛，结果到现在也，呃退款也没有到达我的账户，,查询机票退款进度,6,查询航班动态,查询机票退款进度
需要把发票邮寄过来,申请及查询电子发票,40,配送行程单,申请及查询电子发票
乘机步骤，,咨询乘机证件规定,32,咨询乘机规定,咨询乘机证件规定
"喂你好那个我我我那个是我订的是十九号重庆开往那个往牡丹江飞的这个呃机票已经订完了,是中午11点55的,呃但是这个我票都买完票但是这个微信没发到我这个,短信没来呀",验证电子客票,12,办理值机选座,验证电子客票
身份证丢了怎么坐怎么购买机票，,咨询乘机证件规定,32,预订客票,咨询乘机证件规定
您帮我查一下我买的是银川到嗯北京的这个，二月十号，这个票他说这个航班取消了然后给我改到二月十二号了，问题是我二月十号有事，二月十二号，没事呀给我改的这个，我现在退票退不了退的话只能退一百块钱，我花了六百五呢，怎么弄呢，,办理航班退票,3,办理客票改期,办理航班退票
我想问一下这个4月25号的到咸阳机场，那个是不是，那票改了，,办理客票改期,2,验证电子客票,办理客票改期
我查一下，晚上11点45的飞机飞西安的，从包头飞西安的飞机飞吗？,查询航班动态,11,查询航班动态或预订客票,查询航班动态
啊请问一下我的那个行李托运，拿不到怎么办，,咨询托运及非托运行李规定,33,查询遗失物品,咨询托运及非托运行李规定
呃改订票，,办理客票改期,2,修改客票或会员信息汇总,办理客票改期
我要办理国际机票的预定，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
哦我想问一下你们那个东方航空五四八三的航班，要不要延时啊，,办理客票改期,2,查询航班动态,办理客票改期
去年十二月，有一张机票，还没有飞，,验证电子客票,12,查询航班动态,验证电子客票
嗯咨询一下，房一的，登机注意事项，,咨询新冠肺炎防控要求,0,咨询乘机规定,咨询新冠肺炎防控要求
"不是那个飞机延误了,我是1点40的",查询航班动态,11,办理客票改期,查询航班动态
嗯查询，法兰克福，上海的经济舱，,预订客票,4,查询机型,预订客票
我想查询我的电子登机牌，,咨询登机牌问题,25,办理值机选座,咨询登机牌问题
嗯我的FM9522航班那个落地的目的地改了，为什么呀，,查询航班动态,11,办理客票改期,查询航班动态
退票费用到账时间，,办理航班退票,3,查询机票退款进度,办理航班退票
在机场怎么打印行程单,申请及查询电子发票,40,查询机场或营业部信息,申请及查询电子发票
就是我一月一十六号买了一张从神农架飞飞往武汉的机票，那么，我在二月二号的时候，因为，武汉雨停了原因然后退退退这张呢这张机票然后到现在的呃那个费用都还没有就是退款费用还没有到账是怎么回事，,查询机票退款进度,6,办理航班退票,查询机票退款进度
呃我想，信用卡关联到我的，东航会员卡，,咨询银行联名卡业务,38,会员服务其他,咨询银行联名卡业务
呃对啊我我这边那个，怎么，航空，我不是订的是返还返还的是十九号的怎么被取消了呢，,查询航班动态,11,办理客票改期,查询航班动态
航班取消，今天能够能否飞，,办理客票改期,2,查询航班动态,办理客票改期
查改机票，,办理客票改期,2,验证电子客票,办理客票改期
呃帮我转接人工服务进行退票改签，,人工服务,13,办理客票改期,人工服务
机票可以开具增值税发票吗,申请及查询电子发票,40,配送行程单,申请及查询电子发票
小孩独自去乘机需要带身份证，,咨询乘机证件规定,32,办理无成人陪伴儿童,咨询乘机证件规定
我想换一下航空公司能不能换呢，,办理客票改期,2,咨询特殊物品运输规定,办理客票改期
办银行卡，我想订一张那个，纽约，十一，我，我想用现金购买国际机票，,咨询银行联名卡业务,38,预订客票,咨询银行联名卡业务
你好我想问一下，自行车托运是怎么收费呢，,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询特殊物品运输规定
呃我们买的那个机票呃，无法提前三小时取票怎么办，,咨询乘机时限,31,办理客票改期,咨询乘机时限
嗯我要查询一下我的机票怎么会关闭了，,验证电子客票,12,办理客票改期,验证电子客票
我想查询多伦多回中国的机票，,预订客票或兑换积分,21,预订客票或验证电子客票,预订客票或兑换积分
我的联系人需要更换一下姓名和手机号码，,修改客票联系方式,52,修改客票或会员信息汇总,修改客票联系方式
还是登机牌，我打电话你，你卡卡给我说一遍，你说我听谁的，,咨询登机牌问题,25,重复,咨询登机牌问题
呃这个航班为什么取消了，我之前订好票，收到短信说是取消了，,办理客票改期,2,查询航班动态,办理客票改期
嗯你好我在我退的那个票怎么到现在了还没退，,查询机票退款进度,6,办理航班退票,查询机票退款进度
您好我想查一下我一月十六号，从涟水回武汉的，ｍｕ二六一八航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
登机，形式，更改，,修改客票或会员信息汇总,29,查询航站楼信息,修改客票或会员信息汇总
嗯订飞机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
过了值机时间，还能登机吗？,办理值机选座,22,咨询乘机时限,办理值机选座
买机票，嗯嗯，,预订客票,4,人工服务,预订客票
改改签，人工服务，,办理客票改期,2,人工服务,办理客票改期
你帮我查一下我，一月十三日，有没有订票从西双版纳到昆明的，,验证电子客票,12,预订客票或兑换积分,验证电子客票
您好我想补开那个之前在你们公司订的机票的行程单,配送行程单,15,申请及查询电子发票,配送行程单
嗯改签候补机票，,咨询候补登机,10,办理客票改期,咨询候补登机
登机牌不办，,咨询登机牌问题,25,办理值机选座,咨询登机牌问题
积分不可消费，,咨询积分过期问题,53,会员服务其他,咨询积分过期问题
查询一下cz0252明天的航班信息,验证电子客票,12,查询航班动态,验证电子客票
嗯嗯嗯，这是你么，这张机票嘛，查机票，,验证电子客票,12,预订客票或验证电子客票,验证电子客票
我夫人呢，她是脑梗的恢复期，现在可以走路没问题，走路要走慢一点，这个可以坐飞机吗？,办理轮椅旅客,42,办理患病旅客,办理轮椅旅客
酒店订单不关联,预订度假产品及酒店,76,关联客票,预订度假产品及酒店
就是问一下，现在可以订东方航空的飞机票吗？,预订客票,4,预订客票或兑换积分,预订客票
你好帮我查一下我的，十四号这个十四号，四点半，我会员，修改完了，航班怎么取消了呢，,办理客票改期,2,查询航班动态,办理客票改期
预留座位登机牌失败什么原因，,咨询登机牌问题,25,办理值机选座,咨询登机牌问题
修改会员服务,修改会员资料,14,会员服务其他,修改会员资料
喂你好你想问一下就是那个，我回去不知道怎么就是延迟一天了，改签12月12号的飞机票改成12月19号的飞机票，但是我想把，退票它这个为什么还扣钱呢，,办理航班退票,3,办理客票改期,办理航班退票
"我要转客服,一,确定机票",人工服务,13,验证电子客票,人工服务
呃我想了解一下呃六月份从呃这个北京上海或者是昆明到美国旧金山的机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
没有但是他他说是那个今天那个两点之前退款吧，,查询机票退款进度,6,办理航班退票,查询机票退款进度
这个票号是否提交退票了呢，,办理航班退票,3,查询机票退款进度,办理航班退票
帮我查询一下，南京到柳州的，明天的机票情况，,验证电子客票,12,预订客票或兑换积分,验证电子客票
这航空公司航班，要不要改签，检测报告，,咨询新冠肺炎防控要求,0,办理客票改期,咨询新冠肺炎防控要求
关于延误的事情，,办理客票改期,2,查询航班动态,办理客票改期
修改信息电话号码写错了，,修改客票或会员信息汇总,29,修改客票联系方式,修改客票或会员信息汇总
办理退票，什么时候能把钱打到卡上，,查询机票退款进度,6,办理航班退票,查询机票退款进度
为什么，东方，app上没法免费退票，,办理航班退票,3,办理网站业务,办理航班退票
查询航空有没有起飞，七月份，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
退票凭据，,申请及查询电子发票,40,办理航班退票,申请及查询电子发票
我名下有两个，万里行积分查，然后我想把这两张卡卡号合并在一起可以吗？,合并会员卡,91,查询积分,合并会员卡
请给我转人工服务我想咨询，东航在德国法兰克福机场，,人工服务,13,查询机场或营业部信息,人工服务
嗯人工服务人工服务，wifi，yeyeyeye123451，没有，,人工服务,13,申请空中互联业务,人工服务
我想咨询一下票价应该打什么号码,预订客票,4,验证电子客票,预订客票
"您好我今天都2670,除了顶层,我飞到上海的,我看浴缸,上海有台风今天航班能不能证明",查询航班动态,11,申请航班延误取消证明,查询航班动态
他只是过去办个行程单，我的航班又改到后天的，,办理客票改期,2,配送行程单,办理客票改期
不是我改的，购买国际机票购买国际机票购买国际机票，是不是啊，日日的日日啊日日啊，,办理客票改期,2,验证电子客票,办理客票改期
电子行程单怎么查看,申请及查询电子发票,40,配送行程单,申请及查询电子发票
修改机票，,修改客票或会员信息汇总,29,办理客票改期,修改客票或会员信息汇总
你好我原来的那个就是，就是在工行注册的那个手机号啊，我想变更一下手机号，不知怎么办理，,修改会员资料,14,咨询银行联名卡业务,修改会员资料
诶你好我想问一下啊那个我总共是八号买了两趟的一趟是跟齐齐哈尔飞到烟台嗯下午呃四点多的四点四十七的，完了之后，东方航空给我发短信给我，延后到九号了，但是我烟台的那个，没有，延误啊，烟台还是八号出发，这样的话我两趟行程不对我没办法出发呀，,办理客票改期,2,办理航班退票,办理客票改期
转人工我的机票被取消，为什么？人工回答，,人工服务,13,查询航班动态,人工服务
哦我想问一下这个月有，昆明飞曼德勒的机票吗？,预订客票,4,预订客票或兑换积分,预订客票
如果是用现金升呢,办理客票升舱,72,兑换积分,办理客票升舱
我想请问一下，4月20号到5月20号有没有从曼谷飞到昆明的航空，有哪几天的，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
就是我原订的机票需要改签改完之后但是没有给我发信息，,办理客票改期,2,验证电子客票,办理客票改期
我现在要人讲话不要人工我要查4月28号的航班国际航班从浦东到纽约的，,人工服务,13,查询航班动态或预订客票,人工服务
就是我2月7号的飞机票嗯上飞机之之前呃小孩有两张，咳嗽，结果没上飞机然后我就申请退票退票，他说是十五个工作日退给我但是现在他给我回回我的是卖家拒绝退票我想查什么原因，,办理航班退票,3,查询机票退款进度,办理航班退票
你好我想查一下，深圳至南昌的航班，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
我想问一下，安检需要多长时间，,咨询安检相关问题,74,咨询乘机时限,咨询安检相关问题
啊您好 啊是 这样就是说我订了你们东航的航班呢有一个短信通知呢他那个时间更改了，啊 我告诉你我的那个航班的信息吧， 那个 我先告诉我身份证号码就行,验证电子客票,12,办理客票改期,验证电子客票
看看我那个退票怎么没给我退，1月23号的飞机票，kn53514航班，,办理航班退票,3,查询机票退款进度,办理航班退票
"嗯,请您给我回答一下,今天的MU896827次航班,收费取消了",查询航班动态,11,办理客票改期,查询航班动态
我要查询今晚的机票，,验证电子客票,12,预订客票或验证电子客票,验证电子客票
我想询问一下我呃预订的九月三十号从杭州飞往青岛的呃晚上九点四十五分的飞机被取消了我想预订一下九月我要预预订一下那个，一月三十一号的飞机票，换成第二天的机票，他的飞机票会不会涨价，价格会，是否有什么变化，,办理客票改期,2,预订客票或兑换积分,办理客票改期
"您好我在那个那个那个那个网上进行那个值机但是我带来个孩子,我发现,值机了以后我的那个航班只有大人的值机成功了,小朋友的,不能值机,我想把我那个座位,给值机的座位给取消掉,然后网上操作,一直说航线航空公司线路忙,然后我没有取消成功",取消值机,36,办理值机选座,取消值机
查询到杭州最早的航班是几点的,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
嗯我网上注册你们东航的app，我屁有个技术的问题，我想咨询一下，,办理网站业务,23,注册会员,办理网站业务
上海到沈阳的机票，明天的机票，11点03分的，怎么取消了呢，,办理客票改期,2,查询航班动态,办理客票改期
"搜狗,论语的话多少钱",办理轮椅旅客,42,办理小动物运输,办理轮椅旅客
嗯请问那个昆明到普洱的，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
你现在通知我，叫我退，航班航班取消了，,办理客票改期,2,办理航班退票,办理客票改期
我今天晚上八点九点多，昆明昆明飞太原的飞机取消了啊，,办理客票改期,2,查询航班动态,办理客票改期
我要那个取消值机为什么取消不了,取消值机,36,办理值机选座,取消值机
国际航班信息查询，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
修修改机票号码，,修改客票或会员信息汇总,29,办理客票改期,修改客票或会员信息汇总
我想查询一下那个上海到米兰的有没有那个航班了，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
你好 我上次订了12月21号上海浦东-哈密的东航航班 到机场通知我航班取消 我打电话给东航帮我改到浦东-兰州  我到了兰州坐大巴去火车站当天去哈密的火车票已经卖完 后来我在兰州住了一晚 买了第二天去哈密的动车，下午5点多才到，我想问下兰州到哈密这段的大巴火车票住宿费用我找谁报销？,投诉,50,办理客票改期,投诉
国际航班，行遍，,办理客票改期,2,查询航班动态,办理客票改期
我要查一下我的航班号确定的信息，,验证电子客票,12,查询航班动态,验证电子客票
我想查机票改改签，我转人工，,人工服务,13,办理客票改期,人工服务
你好，我把票订反了我想改一下可以吗？,办理客票改期,2,办理航班退票,办理客票改期
每周新加坡至上海的飞机有几班,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
5月4号九点的航班有没有更改，,查询航班动态,11,验证电子客票,查询航班动态
我想打印电子行程单,配送行程单,15,申请及查询电子发票,配送行程单
呃就是你们已经帮我转了那个预订机票了，,预订客票,4,预订客票或兑换积分,预订客票
随身携带行李，震动，,咨询托运及非托运行李规定,33,查询航班动态,咨询托运及非托运行李规定
我那个机票它说飞机取消了是怎么回事，,查询航班动态,11,办理客票改期,查询航班动态
我已经订了，MU2320，从深圳宝安到井冈山的机场，2月6号的现在查航班查不到，2月6号，有这趟航班，,验证电子客票,12,查询航班动态,验证电子客票
你好我想请问一下10月14日的航班，上海虹桥机场，13点20分起飞到西安咸阳机场，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
转网络订票部，,预订客票或兑换积分,21,办理网站业务,预订客票或兑换积分
帮我改一下票，是不是，嗯，,办理客票改期,2,修改客票或会员信息汇总,办理客票改期
我是想查询我所订的航班，,验证电子客票,12,查询航班动态,验证电子客票
嗯查询，从武汉到大同的机票,预订客票或兑换积分,21,预订客票或验证电子客票,预订客票或兑换积分
你好我想咨询一下关于那个机票行程单号的问题，,配送行程单,15,查询行程单邮寄进度,配送行程单
不是会员是我这个我这个卡为什么积分，老是冻结呢，在冻结中呢，,会员服务其他,28,查询积分,会员服务其他
嗯，我票买了怎么还没出票，,预订客票,4,验证电子客票,预订客票
我的机票嗯，我们啊，宁波到烟台的那趟飞机是取消了吗，就是，十五号下午的那趟，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
通知我航班取消是什么意思，,查询航班动态,11,办理客票改期,查询航班动态
帮我查一下呃，昨天的，乘客是福州飞往哪里的，,验证电子客票,12,查询航班动态,验证电子客票
下次预订机票，,预订客票,4,预订客票或兑换积分,预订客票
我有一，要随身带，可以吗？,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询特殊物品运输规定
过安检的事项，,咨询安检相关问题,74,咨询乘机规定,咨询安检相关问题
我想查呃到上海的那个呃今天到上海的机票，最早是哪一班，,查询航班动态或预订客票,16,预订客票或兑换积分,查询航班动态或预订客票
你好我是想咨询一下就是国际东方航空公司，飞到洛杉矶的，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
您好我想问一下咱们那个后补购票可以预订多人的吗？,预订客票,4,咨询候补登机,预订客票
我看他这个航班信息那个我订了飞猪上面看不到了，他是没有就是没有取消吧，还是按原计划起飞啊，,验证电子客票,12,查询航班动态,验证电子客票
请问一下我们今天的航呃航班飞三亚的，但是那边需要有核酸检测，我们的航班可以改签吗？,办理客票改期,2,咨询新冠肺炎防控要求,办理客票改期
嗯我问一下那个退票要多久，,办理航班退票,3,查询机票退款进度,办理航班退票
你好我咨询一下，我就问一下，就是刚才在那个就是去哪和我一起买的那个买票的这个就是说明天到兰州到北京的机票我买的这趟航班取消了是不是，,查询航班动态,11,办理客票改期,查询航班动态
"我查询预订,好的一个票的,大编码",预订客票或兑换积分,21,验证电子客票,预订客票或兑换积分
但是我今天收到了一个退款但我不知道是不是，那一天的，我想确定一下，,办理航班退票,3,查询机票退款进度,办理航班退票
啊，我是纽约的，旅行社然后呃，客人是两月二号从上海呃从上海呃到这个，纽约，但是好像外面现在，呃，传送，已经停飞了，嗯已经也看到他们也看到这个信息了，我不知道想核查一下是真的还是假的，,查询航班动态,11,办理客票改期,查询航班动态
添加机票，,预订客票,4,预订客票或兑换积分,预订客票
嗯我想问一下那个我退票申请多少个工作日内审核，,办理航班退票,3,查询机票退款进度,办理航班退票
你让我全额退款给您这边的话我们就设置错误，国际，改期，,办理客票改期,2,办理航班退票,办理客票改期
我机票，为什么一，那个不能用了现在，,办理客票改期,2,验证电子客票,办理客票改期
手机软件，订票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
我想找下7月份的机票订单一直没有找到,验证电子客票,12,预订客票,验证电子客票
特殊货物托运，,咨询货运相关问题,47,咨询特殊物品运输规定,咨询货运相关问题
"我是说我们两个,订的那个是8月9号的那个,晚上十一点一个十一点多点就上,机票,你们不给我打电话说是取消了吗,我想问问,取消了怎么整啊",办理客票改期,2,查询航班动态,办理客票改期
