text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
我那个有个退票的那个什么时候能取啊，,查询机票退款进度,6,办理航班退票,办理航班退票
证件转换，,咨询乘机证件规定,32,修改客票或会员信息汇总,修改客票或会员信息汇总
预留座位登机牌失败什么原因，,咨询登机牌问题,25,办理值机选座,咨询登机牌问题
那什么时候能够起飞啊，后天能，嗯能不能能不能订呢，,查询航班动态或预订客票,16,查询航班动态,预订客票或兑换积分
修改会员服务,修改会员资料,14,会员服务其他,修改会员资料
喂我想问一下我做服木家具，那个工具可以托运啊，没事吧，,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询托运及非托运行李规定
喂你好你想问一下就是那个，我回去不知道怎么就是延迟一天了，改签12月12号的飞机票改成12月19号的飞机票，但是我想把，退票它这个为什么还扣钱呢，,办理航班退票,3,办理客票改期,办理航班退票
"我要转客服,一,确定机票",人工服务,13,验证电子客票,人工服务
我需要更改一名儿童机票，,办理客票改期,2,修改客票或会员信息汇总,预订客票
呃我想了解一下呃六月份从呃这个北京上海或者是昆明到美国旧金山的机票，,预订客票或兑换积分,21,预订客票,预订客票或兑换积分
没有但是他他说是那个今天那个两点之前退款吧，,查询机票退款进度,6,办理航班退票,查询机票退款进度
这个票号是否提交退票了呢，,办理航班退票,3,查询机票退款进度,办理航班退票
帮我查询一下，南京到柳州的，明天的机票情况，,验证电子客票,12,预订客票或兑换积分,验证电子客票
这航空公司航班，要不要改签，检测报告，,咨询新冠肺炎防控要求,0,办理客票改期,咨询新冠肺炎防控要求
韩国首尔飞长春飞机票，,办理客票改期,2,预订客票或兑换积分,预订客票或兑换积分
您好我要买从美国到上海的机票，,预订客票或兑换积分,21,预订客票,预订客票
哎你好那个我想呃我订了一张那个机票，我要一份那个，好像他的么，帮我那个机票确认的那个邮件，能帮我一下，那个邮箱吗，我在，机票确认，呃，订单上有有那个，QQ邮箱，,验证电子客票,12,配送行程单,配送行程单
***但是这个票我还没有取但是我买了,验证电子客票,12,配送行程单,预订客票
那个我我需要那个机票已经改签了，我需要人工服务，,人工服务,13,办理客票改期,办理客票改期
伦敦飞上海的航班是周几的，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
就是我们的，是我们明天能不能上飞机，我们买的飞机票明天能不能登机，,查询航班动态,11,办理值机选座,咨询乘机规定
"您好我想问一下我十二号买的武汉天河机场,到淮安的,飞机票",验证电子客票,12,预订客票,预订客票
哎，要求人工服务，随身携带的，退票查款的事情，,查询机票退款进度,6,办理航班退票,人工服务
我想查询7月15到7月30日，期间从新加坡飞国内的航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
请问我们的改签票务是不是成功了，,配送行程单,15,验证电子客票,验证电子客票
修改乘机的名字，,修改客票或会员信息汇总,29,修改客票姓名,修改客票姓名
关于延误的事情，,办理客票改期,2,查询航班动态,办理客票改期
延误了,查询航班动态,11,办理客票改期,办理客票改期
修改信息电话号码写错了，,修改客票或会员信息汇总,29,修改客票联系方式,修改客票或会员信息汇总
喂我的航班退那个，改变了改变了，我要换换，,办理航班退票,3,办理客票改期,办理客票改期
就是你们把umu2828那个航班停停飞了，我们没办法，改签到31号的这个机票，这就时间到了，延误到到了我们增加了，住宿这些费用，想这个应该怎么补偿，,投诉,50,办理客票改期,办理客票改期
我想咨询一下，从英国回上海浦东的航班信息，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
给孩子订张机票从遵义到南京的，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
我需要更改联系人的电话号码，,修改客票或会员信息汇总,29,修改客票联系方式,修改客票联系方式
我这次去墨尔本来回，有没有积分,查询积分,62,补登积分,补登积分
办理退票，什么时候能把钱打到卡上，,查询机票退款进度,6,办理航班退票,查询机票退款进度
我的会员级别，出了问题，,会员服务其他,28,查询会员等级,查询会员等级
为什么，东方，app上没法免费退票，,办理航班退票,3,办理网站业务,办理航班退票
我的机票订方向订返了,办理航班退票,3,验证电子客票,验证电子客票
好飞往北京的飞机啥时候起飞，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
交通银行信用卡，转换为积分转换过来的，分积分为什么还没到账，,补登积分,39,咨询银行联名卡业务,咨询银行联名卡业务
我想咨询一下5月29号的航班，首尔飞上海浦东的，能确定飞还是不飞，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
查询航空有没有起飞，七月份，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
退票凭据，,申请及查询电子发票,40,办理航班退票,申请及查询电子发票
预定6月2号南昌到惠州的机票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
我就是对，我想查查一下航班的那个呃，状况，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
学生，退票，大概什么时候可以完成，退票，,查询机票退款进度,6,办理航班退票,办理航班退票
哎呀，我九号晚上从杭州嗯飞往拉萨一，在一，在这个西安那边中转，,办理客票改期,2,咨询中转相关问题,查询航班动态或预订客票
你帮我查一下1月28号从南京禄口国际机场，,查询航班动态,11,预订客票,查询航班动态或预订客票
我名下有两个，万里行积分查，然后我想把这两张卡卡号合并在一起可以吗？,合并会员卡,91,查询积分,合并会员卡
请给我转人工服务我想咨询，东航在德国法兰克福机场，,人工服务,13,查询机场或营业部信息,人工服务
嗯人工服务人工服务，wifi，yeyeyeye123451，没有，,人工服务,13,申请空中互联业务,人工服务
我想咨询一下票价应该打什么号码,预订客票,4,验证电子客票,预订客票
"您好我今天都2670,除了顶层,我飞到上海的,我看浴缸,上海有台风今天航班能不能证明",查询航班动态,11,申请航班延误取消证明,查询航班动态
帮我查一下南昌发往咸阳的班次，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
商城领积分对换产品密码怎么设置，,查询积分商城,65,修改会员密码,兑换积分
他只是过去办个行程单，我的航班又改到后天的，,办理客票改期,2,配送行程单,办理客票改期
一，人工人工服务，因为，我手机号码填错了要更改一下，,修改客票或会员信息汇总,29,人工服务,人工服务
嗯，是支付宝付的啊，这个身份证能，宝宝，还是什么可以帮您，更改登机牌姓名，,修改客票或会员信息汇总,29,修改客票姓名,咨询乘机证件规定
不是我改的，购买国际机票购买国际机票购买国际机票，是不是啊，日日的日日啊日日啊，,办理客票改期,2,验证电子客票,办理客票改期
"购买时显示,行李不超过十个,汉字,怎么购买机票",预订客票,4,咨询托运及非托运行李规定,办理团队业务
"您好,我这个就是身份证和那个登机牌儿那个,系统,字错了,应该改一下",修改客票姓名,27,修改客票证件,修改客票证件
我的那个退票已经退了，请问，麻烦你退一下，给我把这个钱退一下吧，,查询机票退款进度,6,办理航班退票,办理航班退票
电子行程单怎么查看,申请及查询电子发票,40,配送行程单,申请及查询电子发票
修改机票，,修改客票或会员信息汇总,29,办理客票改期,修改客票或会员信息汇总
我想查6月14号MU5392，这个航班的商务仓，这个是什么样的座位是那种就是就是，座椅宽大一点的，还是说，可以180度倾斜躺的那种，,咨询特殊物品运输规定,8,查询机型,查询机型
你好我原来的那个就是，就是在工行注册的那个手机号啊，我想变更一下手机号，不知怎么办理，,修改会员资料,14,咨询银行联名卡业务,修改会员资料
查询航班，联系电话，,修改客票联系方式,52,查询航班动态,查询航班动态或预订客票
给我先换一下登机牌,咨询登机牌问题,25,办理值机选座,办理值机选座
诶你好我想问一下啊那个我总共是八号买了两趟的一趟是跟齐齐哈尔飞到烟台嗯下午呃四点多的四点四十七的，完了之后，东方航空给我发短信给我，延后到九号了，但是我烟台的那个，没有，延误啊，烟台还是八号出发，这样的话我两趟行程不对我没办法出发呀，,办理客票改期,2,办理航班退票,办理客票改期
转人工我的机票被取消，为什么？人工回答，,人工服务,13,查询航班动态,人工服务
帮我查一下我的机票为什么取不了，,配送行程单,15,办理值机选座,办理值机选座
呃需要更改那个发票的抬头，,申请及查询电子发票,40,配送行程单,配送行程单
我查一下关于三十号的航班情况，有孩子的这个，嗯登机，以及需要准备的证件，想跟客服联系一下，,咨询乘机证件规定,32,验证电子客票,人工服务
哦我想问一下这个月有，昆明飞曼德勒的机票吗？,预订客票,4,预订客票或兑换积分,预订客票
哦我自己的积分不够，我这积分，,兑换积分,41,购买会员积分,查询积分
如果是用现金升呢,办理客票升舱,72,兑换积分,办理客票升舱
升舱是否可以用国外信用卡，,咨询银行联名卡业务,38,办理客票升舱,办理客票升舱
喂你好请你帮我查一下明天的，2951，航班，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
4月6日下午16点10分南京飞西安的航班，她给我改成6月6日下午15点15分的航班，这是不是真的，,办理客票改期,2,验证电子客票,查询航班动态
嗯你好我想咨询一下那个从河北省霸州市可以去天津坐飞机吗？,查询航班动态,11,查询航班动态或预订客票,预订度假产品及酒店
我要订一张国内机票政府采购机票，你帮我转一下人工，vvvv，,人工服务,13,预订客票或兑换积分,预订客票
嗯打，历史，登机牌，,查询航站楼信息,51,咨询登机牌问题,咨询登机牌问题
你好你帮我查一下一月二十号的机票，,查询航班动态或预订客票,16,验证电子客票,验证电子客票
您好我要明天早上做，明天早上8点50的飞机，我想请问要提前多长时间到机场，,查询航班动态或预订客票,16,咨询乘机时限,咨询乘机时限
我想请问一下，4月20号到5月20号有没有从曼谷飞到昆明的航空，有哪几天的，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
你好一台手机买了四个人的票，可以随便更改一个人的吗？,修改客票或会员信息汇总,29,办理客票改期,办理客票改期
对呀我提前一个月选的，选不了,办理网站业务,23,办理值机选座,办理值机选座
就是我原订的机票需要改签改完之后但是没有给我发信息，,办理客票改期,2,验证电子客票,办理客票改期
你好我想问一下就是嗯登机人的身份证信息，可以更换吗？,修改客票或会员信息汇总,29,修改客票证件,修改客票证件
我现在要人讲话不要人工我要查4月28号的航班国际航班从浦东到纽约的，,人工服务,13,查询航班动态或预订客票,人工服务
我想问一下这个俞扬不是由于天气原因影响的保护到其它航班吗,验证电子客票,12,查询航班动态,查询航班动态
你好我订的那个十一号早上六点半到九点多钟到包头的那个飞机你们取消了是吧，,办理客票改期,2,查询航班动态,查询航班动态
就是我2月7号的飞机票嗯上飞机之之前呃小孩有两张，咳嗽，结果没上飞机然后我就申请退票退票，他说是十五个工作日退给我但是现在他给我回回我的是卖家拒绝退票我想查什么原因，,办理航班退票,3,查询机票退款进度,办理航班退票
嗯你好就是我想问一下嗯我买的就是遵义到浦东的，11月21号的，MU5384，现在是不是，变更成MU2552，原来是20点10分，现在是不是变成了13点20分起飞，,办理客票改期,2,查询航班动态,查询航班动态
我没有登机牌,咨询登机牌问题,25,办理值机选座,办理值机选座
喂我问一下是不是那个上海飞湛江的那个已经改时间了，,验证电子客票,12,办理客票改期,查询航班动态
我那名改了，然后短信没发过来，是大连到合肥的合肥到桂林的这个机票，,修改客票姓名,27,办理客票改期,办理客票改期
消费积分，忘记，,修改会员密码,26,查询会员卡卡号,会员服务其他
我是问一下我机票已经买好了，改了以后，现在有没有积分，,补登积分,39,会员服务其他,查询积分
喂你好我是明天早上八点到八点钟的到大连的航班，武汉到大连的航班，怎么显示航班取消了呢，,办理客票改期,2,查询航班动态,查询航班动态
就这个说话呀，你好那个，想我，请问一下我到格尔木到成都的机票是我的机票现在是在退款吗？,验证电子客票,12,办理航班退票,办理航班退票
你好我想查一下，深圳至南昌的航班，,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
我想问一下，安检需要多长时间，,咨询安检相关问题,74,咨询乘机时限,咨询安检相关问题
叶，订账号核对，会员账号，,查询会员卡卡号,37,修改会员资料,修改会员资料
查询一下东方航空的那个里程积累情况，,会员服务其他,28,查询积分,查询积分
嗯我在携程上买了这个机票，我当时呢，学生票扣款是扣了888块钱但是你们给我开的行程单上的钱是850块钱，这中间有的，38块钱的差价，请问一下是怎么回事，,办理客票改期,2,配送行程单,配送行程单
您好我需要把这张票开成嗯我买了订的这张机票我要开发票我应该怎么操作，,申请及查询电子发票,40,配送行程单,配送行程单
你好我想问一下那个，回国内，就是从洛杉矶回国呃五月5月15号有机票吗？,查询航班动态或预订客票,16,预订客票或兑换积分,预订客票或兑换积分
啊您好 啊是 这样就是说我订了你们东航的航班呢有一个短信通知呢他那个时间更改了，啊 我告诉你我的那个航班的信息吧， 那个 我先告诉我身份证号码就行,验证电子客票,12,办理客票改期,验证电子客票
您预订飞机上的儿童舱,申请特殊餐食,55,预订客票或兑换积分,办理客票升舱
看看我那个退票怎么没给我退，1月23号的飞机票，kn53514航班，,办理航班退票,3,查询机票退款进度,办理航班退票
嗯你好我想确认一下，呃我们的机票是781开头的，我们的那个，去，嗯就是它的那个起飞地点，是因为，机票上机票上面是菜坝机场起飞的，但现在的话我们都已经，嗯改签，嗯，迁迁至那个五粮液机场起飞了我想确认一下是在哪里起飞呢，,查询航班动态,11,办理客票改期,办理客票改期
我想核实一下自己的身份证输入错了，没有，,验证电子客票,12,修改客票或会员信息汇总,修改客票或会员信息汇总
"嗯,请您给我回答一下,今天的MU896827次航班,收费取消了",查询航班动态,11,办理客票改期,查询航班动态
我要查询今晚的机票，,验证电子客票,12,预订客票或验证电子客票,验证电子客票
我有没有飞行还没飞的航班,验证电子客票,12,查询航班动态,查询航班动态
我想询问一下我呃预订的九月三十号从杭州飞往青岛的呃晚上九点四十五分的飞机被取消了我想预订一下九月我要预预订一下那个，一月三十一号的飞机票，换成第二天的机票，他的飞机票会不会涨价，价格会，是否有什么变化，,办理客票改期,2,预订客票或兑换积分,办理客票改期
你好查查四四月份纽约飞北京的航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
我买了机票但是已经五天了还没有帮我出票我就想问一下是怎么回事，,验证电子客票,12,预订客票,预订客票
"您好我在那个那个那个那个网上进行那个值机但是我带来个孩子,我发现,值机了以后我的那个航班只有大人的值机成功了,小朋友的,不能值机,我想把我那个座位,给值机的座位给取消掉,然后网上操作,一直说航线航空公司线路忙,然后我没有取消成功",取消值机,36,办理值机选座,取消值机
我今天下午预订的一张上海虹桥到成都的机票怎么一点钟的怎么变成ｏｐｅｎ票了，什么意思，,验证电子客票,12,办理客票改期,办理客票改期
那个我有两个那个订单然后我选择的是退票申请到现在都没有人处理我的申请这个要怎么办，,查询机票退款进度,6,办理航班退票,办理航班退票
查询到杭州最早的航班是几点的,查询航班动态或预订客票,16,查询航班动态,查询航班动态或预订客票
我能买到哪天的，MU5MU552航班的机票，,查询航班动态,11,预订客票,预订客票
嗯我网上注册你们东航的app，我屁有个技术的问题，我想咨询一下，,办理网站业务,23,注册会员,办理网站业务
上海到沈阳的机票，明天的机票，11点03分的，怎么取消了呢，,办理客票改期,2,查询航班动态,办理客票改期
我按照要求注册了东方万里行但重新登录上去又显示账号不存在请问什么原因,注册会员,35,办理网站业务,办理网站业务
我买两张成人票和一张儿童票但在填信息的时候提示我不能填写同一个手机号~~~儿童的我填的是监护人和上面有重复,预订客票,4,办理网站业务,验证电子客票
"我要查一下,MU545,今天什么时候值机有没有延误",查询航班动态,11,办理值机选座,办理值机选座
"搜狗,论语的话多少钱",办理轮椅旅客,42,办理小动物运输,办理轮椅旅客
确认一下6月17日，奥克兰到上海，MU780，这机票,预订客票或兑换积分,21,验证电子客票,验证电子客票
"我的那个,校园行,他显示,我填了大学之后,我的名字是乱码,就不匹配然后就用不了,这是为什么呢",办理网站业务,23,修改客票或会员信息汇总,修改客票姓名
嗯请问那个昆明到普洱的，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
改到公务舱，,办理客票升舱,72,办理客票改期,办理客票改期
我看到，当那个啥的，头条上报道，咱们东航的，开通了，到墨尔本的航班，请问这个航班，对人员有没有限制，,咨询新冠肺炎防控要求,0,查询航班动态或预订客票,预订客票
你现在通知我，叫我退，航班航班取消了，,办理客票改期,2,办理航班退票,办理客票改期
我今天晚上八点九点多，昆明昆明飞太原的飞机取消了啊，,办理客票改期,2,查询航班动态,办理客票改期
我要那个取消值机为什么取消不了,取消值机,36,办理值机选座,取消值机
行程单，到哪里了，,查询行程单邮寄进度,17,配送行程单,配送行程单
航班，进退，查询，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
国际航班信息查询，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
发票怎么开具,配送行程单,15,申请及查询电子发票,申请及查询电子发票
我要修改我的会员卡，,查询会员卡卡号,37,会员服务其他,修改会员资料
agoda之前订房有1000积分可是没加进去,预订度假产品及酒店,76,补登积分,补登积分
"嗯我想问一下那个,食物,今天下午东方航空飞的",申请特殊餐食,55,咨询特殊物品运输规定,查询航班动态
你好我想咨询一下就是，中途转机，嗯，有没有安排，就是酒店的一个嗯，短期休息，,预订度假产品及酒店,76,咨询中转相关问题,咨询中转相关问题
就是关于退票的，什么，证件不符的问题，,办理网站业务,23,办理航班退票,办理航班退票
我们那个订票人的身份证就那个身份信息不对姓名不对我需要更改一下，,修改客票姓名,27,修改客票或会员信息汇总,修改客票或会员信息汇总
修修改机票号码，,修改客票或会员信息汇总,29,办理客票改期,修改客票或会员信息汇总
我想查询一下那个上海到米兰的有没有那个航班了，,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
你好 我上次订了12月21号上海浦东-哈密的东航航班 到机场通知我航班取消 我打电话给东航帮我改到浦东-兰州  我到了兰州坐大巴去火车站当天去哈密的火车票已经卖完 后来我在兰州住了一晚 买了第二天去哈密的动车，下午5点多才到，我想问下兰州到哈密这段的大巴火车票住宿费用我找谁报销？,投诉,50,办理客票改期,投诉
国际航班，行遍，,办理客票改期,2,查询航班动态,办理客票改期
新开卡，,注册会员,35,咨询银行联名卡业务,办理客票改期
内蒙到丽江的机票多少，,查询航班动态或预订客票,16,预订客票,预订客票
我要查一下我的航班号确定的信息，,验证电子客票,12,查询航班动态,验证电子客票
我想查机票改改签，我转人工，,人工服务,13,办理客票改期,人工服务
没有了谢谢，请问这个消息准确吗？,退出,20,查询航班动态,查询航班动态
你好，我把票订反了我想改一下可以吗？,办理客票改期,2,办理航班退票,办理客票改期
每周新加坡至上海的飞机有几班,查询航班动态或预订客票,16,预订客票,查询航班动态或预订客票
5月4号九点的航班有没有更改，,查询航班动态,11,验证电子客票,查询航班动态
我想打印电子行程单,配送行程单,15,申请及查询电子发票,配送行程单
呃就是你们已经帮我转了那个预订机票了，,预订客票,4,预订客票或兑换积分,预订客票
飞机上，未吃完的餐食可以带下飞机吗？,查询航班餐食,69,咨询特殊物品运输规定,申请特殊餐食
我要查一下这个月十三号晚上九点的飞机,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
随身携带行李，震动，,咨询托运及非托运行李规定,33,查询航班动态,咨询托运及非托运行李规定
宝宝两岁多了，有出生证明，户口本不在身边，不过有身份证号，怎么办理买票,预订客票,4,咨询乘机证件规定,咨询乘机证件规定
我要球，什么时候，航班会有轮到我们，什么时候回中国，,办理客票改期,2,查询航班动态,查询航班动态或预订客票
退款没有到账，我是不是还可以再买，另外一个航班的飞机机票，,查询机票退款进度,6,预订客票,办理航班退票
办理航空机票,办理值机选座,22,预订客票,预订客票
喂你好我想给小朋友订张机票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
嗯，我的航班推迟了，我这边要确认航班的话需要怎么操作呢，,查询航班动态,11,办理客票改期,办理客票改期
洛阳到鄂尔多斯的航班，什么时候能开通，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
我想咨询，上海去吉隆坡的，航航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
航班延迟，,办理客票改期,2,查询航班动态,查询航班动态
我的这次航班是不是就是无锡的硕放机场呀，,查询航班动态,11,验证电子客票,查询机场或营业部信息
我那个机票它说飞机取消了是怎么回事，,查询航班动态,11,办理客票改期,查询航班动态
我想咨询一下，现在，乘机都需要什么手续，,咨询乘机规定,59,咨询乘机证件规定,咨询乘机证件规定
我们订的那个西安到咸阳的那个机票啊退掉了请问是什么原因，,查询航班动态,11,办理航班退票,办理航班退票
喂喂喂那个你你你赶紧选座，退票吧先，,取消值机,36,办理航班退票,办理航班退票
重复重复费用重复付邮寄费的费用，,配送行程单,15,咨询托运及非托运行李规定,重复
转阶积分，转接人工转接人工，,查询会员升级或保级,70,人工服务,人工服务
我已经订了，MU2320，从深圳宝安到井冈山的机场，2月6号的现在查航班查不到，2月6号，有这趟航班，,验证电子客票,12,查询航班动态,验证电子客票
你好我想请问一下10月14日的航班，上海虹桥机场，13点20分起飞到西安咸阳机场，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
"哎哎您好请问您帮我把那个我的那个去北京上海上海虹桥到北京的英文名字,刘荣,改成中文名字",修改客票或会员信息汇总,29,修改客票姓名,修改客票姓名
退票到现在还没有退款是怎么回事，,办理航班退票,3,查询机票退款进度,查询机票退款进度
"嗯我想查一下航班,mmuu,5106,然后7月3号出发,那个是,就到达哪个机场",查询航班动态或预订客票,16,查询航班动态,查询航班动态
转网络订票部，,预订客票或兑换积分,21,办理网站业务,预订客票或兑换积分
你好我，原来呀，是6月16号订的MU5250航班取消了改为MU5283，晚上18点40分起飞，21分到达牡丹江到蓬莱烟台机场，请问这个航班还有吗？,查询航班动态,11,办理客票改期,办理客票改期
人工服务，退机票，,人工服务,13,办理航班退票,办理航班退票
帮我改一下票，是不是，嗯，,办理客票改期,2,修改客票或会员信息汇总,办理客票改期
嗯我要先看一下，不一定，改期，如果没有合适的，我就要退票，,办理客票改期,2,办理航班退票,办理航班退票
我请问一下我在28号订的机票为什么显示是取消航班取消，,办理客票改期,2,查询航班动态,查询航班动态
哦咨询机票，,验证电子客票,12,预订客票或兑换积分,预订客票或兑换积分
我是想查询我所订的航班，,验证电子客票,12,查询航班动态,验证电子客票
帮我查一下，六月份，菲律宾回国的机票有没有，谢谢，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
嗯查询，从武汉到大同的机票,预订客票或兑换积分,21,预订客票或验证电子客票,预订客票或兑换积分
我问一下订票是在几月几号，票有票有票，,办理值机选座,22,预订客票,预订客票
补票补退，,咨询候补登机,10,办理航班退票,办理航班退票
你好我想咨询一下关于那个机票行程单号的问题，,配送行程单,15,查询行程单邮寄进度,配送行程单
改我要改机票，,修改客票或会员信息汇总,29,办理客票改期,办理客票改期
啊，帮你买票啊，前台，把你搞好，人工服务，,人工服务,13,预订客票,预订客票
不是会员是我这个我这个卡为什么积分，老是冻结呢，在冻结中呢，,会员服务其他,28,查询积分,会员服务其他
订单超时没法支付怎么办，,办理网站业务,23,预订客票,预订客票或兑换积分
我的票含不含行李托运，,预订客票,4,咨询托运及非托运行李规定,咨询托运及非托运行李规定
我目的地和我出发地是那个什么？我航班，查航班,查询航班动态或预订客票,16,查询航班动态,查询航班动态
嗯，我票买了怎么还没出票，,预订客票,4,验证电子客票,预订客票
你好我那个机票昨天退掉了，钱什么时候退给我啊，,办理航班退票,3,查询机票退款进度,查询机票退款进度
我的机票嗯，我们啊，宁波到烟台的那趟飞机是取消了吗，就是，十五号下午的那趟，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
哦我刚刚嗯出票的时候出错了，选错了，那个出行人啊，现在能换吗？,取消值机,36,修改客票姓名,办理客票改期
我想查一下行程订单，,配送行程单,15,查询订单,查询订单
通知我航班取消是什么意思，,查询航班动态,11,办理客票改期,查询航班动态
帮我查一下呃，昨天的，乘客是福州飞往哪里的，,验证电子客票,12,查询航班动态,验证电子客票
下次预订机票，,预订客票,4,预订客票或兑换积分,预订客票
我有一，要随身带，可以吗？,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询特殊物品运输规定
我想订一下机票,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
你好我想问一下我这个机票可以继续使用吗？,验证电子客票,12,办理客票改期,办理客票改期
你好我想问一下我这个机票是6点10分起飞的，我今天还在地铁里呢，去了还能取票吗，还能登机吗？,办理客票改期,2,办理值机选座,办理值机选座
嗯我机票升舱，以后，如何在手机上值机，,办理客票升舱,72,办理值机选座,办理值机选座
过安检的事项，,咨询安检相关问题,74,咨询乘机规定,咨询安检相关问题
哎你好你就是我们从南京禄口机场飞往太原的航班，昨天我们订的票怎么现在改时间了，,查询航班动态,11,办理客票改期,办理客票改期
积分兑换物品，电话号码一栏打不开，,办理网站业务,23,查询积分商城,查询积分商城
我要办理，东方万里行会员积分，,会员服务其他,28,注册会员,注册会员
我想查呃到上海的那个呃今天到上海的机票，最早是哪一班，,查询航班动态或预订客票,16,预订客票或兑换积分,查询航班动态或预订客票
你好我是第一次坐飞机，请问一下托运的话能不能托运，,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询托运及非托运行李规定
我在打，东航，我用手机改名字了，我要改期，,办理客票改期,2,修改客票姓名,修改客票或会员信息汇总
嗯就是我们的那个航班被取消了然后我们改签，然后我和另外一个朋友他的都，嗯，短信发过来了，然后我这边短信还没有发来，,验证电子客票,12,办理客票改期,办理客票改期
"嗯,糯米团,更换机机票",办理客票改期,2,办理团队业务,办理团队业务
你好我是想咨询一下就是国际东方航空公司，飞到洛杉矶的，,查询航班动态,11,查询航班动态或预订客票,查询航班动态
更改一下，客户的联系号码，,修改客票联系方式,52,修改客票或会员信息汇总,修改客票或会员信息汇总
您好我想问一下咱们那个后补购票可以预订多人的吗？,预订客票,4,咨询候补登机,预订客票
我看他这个航班信息那个我订了飞猪上面看不到了，他是没有就是没有取消吧，还是按原计划起飞啊，,验证电子客票,12,查询航班动态,验证电子客票
不要，呃转接，东方航空会员卡，人工服务，,查询会员卡卡号,37,人工服务,人工服务
ａｐｐ上，证件错误，到这里，呃理赔无法累积，,补登积分,39,办理网站业务,投诉
请问一下我们今天的航呃航班飞三亚的，但是那边需要有核酸检测，我们的航班可以改签吗？,办理客票改期,2,咨询新冠肺炎防控要求,办理客票改期
退款申请，他的那个，到账额度只到了一部分全价机票那个机票的话，只是退回来了一部分另外一部分，迟迟没有到账我想问一下这是为什么？,办理航班退票,3,查询机票退款进度,查询机票退款进度
嗯我问一下那个退票要多久，,办理航班退票,3,查询机票退款进度,办理航班退票
嗯退款申请，是我超过四周，,查询机票退款进度,6,办理航班退票,办理航班退票
你好我咨询一下，我就问一下，就是刚才在那个就是去哪和我一起买的那个买票的这个就是说明天到兰州到北京的机票我买的这趟航班取消了是不是，,查询航班动态,11,办理客票改期,查询航班动态
"我查询预订,好的一个票的,大编码",预订客票或兑换积分,21,验证电子客票,预订客票或兑换积分
我下午改签了机票，现在还没有收到票号,办理客票改期,2,验证电子客票,验证电子客票
但是我今天收到了一个退款但我不知道是不是，那一天的，我想确定一下，,办理航班退票,3,查询机票退款进度,办理航班退票
请问现在有嗯，中国飞往英国的航班吗？,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
嗯你好就我买的厦门到成都的我退票了，多久能到钱，,办理航班退票,3,查询机票退款进度,查询机票退款进度
国内航空的行李托运重量有没有要求，请回答，,咨询乘机证件规定,32,咨询托运及非托运行李规定,咨询托运及非托运行李规定
已订好的飞机订单要支付转人工，,预订客票,4,人工服务,人工服务
喂我问一下那个我那个东航手续坐飞机应该没问题吧，,咨询乘机证件规定,32,咨询乘机规定,咨询乘机规定
东方万里行，更改，,会员服务其他,28,修改会员资料,修改会员资料
啊，我是纽约的，旅行社然后呃，客人是两月二号从上海呃从上海呃到这个，纽约，但是好像外面现在，呃，传送，已经停飞了，嗯已经也看到他们也看到这个信息了，我不知道想核查一下是真的还是假的，,查询航班动态,11,办理客票改期,查询航班动态
你好我订2月5号从昆明长水飞往哈尔滨太平机场的呃上午八点多那个飞机说取消了，,查询航班动态,11,办理客票改期,办理客票改期
不是我们现在呢票，人人，去程这个航班能不能取消呢，这个航班是不是取消了，,验证电子客票,12,查询航班动态,查询航班动态
我要咨询，温哥华到南京禄口机场的机票，,预订客票,4,预订客票或兑换积分,查询航班动态或预订客票
