text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
"嗯查询一下我那个,会员,二二十八号保留的两张机票",验证电子客票,12,验证电子客票,办理客票改期
我收到信息，我的原航班取消给我改签到当天最早的一趟航班，我想查询是不是确认已经给我改到早上的航班，,办理客票改期,2,办理客票改期,验证电子客票
那个航班会不会受变动的影响，关闭机场，,查询航班动态,11,查询航班动态,咨询乘机时限
嗯机票补登，,咨询候补登机,10,咨询候补登机,补登积分
麻烦你帮我查一下长沙飞沈阳，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
那就是上向上升升级，就是想办法升级去帮我去改去处理下,办理客票升舱,72,办理客票升舱,查询会员升级或保级
"查常旅客,号码",查询会员卡卡号,37,查询会员卡卡号,办理网站业务
嗯，好的，我这边还有几个票号，帮我查查，你们改票！,办理客票改期,2,办理客票改期,验证电子客票
能换个人吗？,人工服务,13,人工服务,兑换积分
请问中餐订中餐，,申请特殊餐食,55,申请特殊餐食,预订客票或兑换积分
呃航班5482，在青岛，值机是时间是几点，,咨询乘机时限,31,咨询乘机时限,办理值机选座
今日mu262可否升舱,兑换积分,41,兑换积分,办理客票升舱
积分问题，积分会员，,会员服务其他,28,会员服务其他,查询积分
我订的是6月1号去柳州的机票刚才发信息给我说是改到二号了，为什么？,查询航班动态,11,查询航班动态,办理客票改期
会员信息，丢了，,修改会员资料,14,修改会员资料,会员服务其他
机票登机牌打印，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
请问3月10号，日本东京羽田，韩飞上海虹桥吗？,查询航班动态,11,查询航班动态,查询航班动态或预订客票
"哎你好我那个刚才订票,完了他给我发链接么给我发过来,哎",预订客票或兑换积分,21,预订客票或兑换积分,验证电子客票
我想问问机票,预订客票或兑换积分,21,预订客票或兑换积分,验证电子客票
"但是那个航班公司,因为经济原因,那个,什么,取消了然后我已经把那个座位选了",取消值机,36,取消值机,办理值机选座
如果收到，延误短信还需要按照原原定起飞时间值机吗？,咨询乘机时限,31,咨询乘机时限,查询航班动态
嗯我买了一张机票，日期错了，点了，改签，但是我想退票，,办理航班退票,3,办理航班退票,办理客票改期
"我有一个积分没有累积上,问一下怎么操作",补登积分,39,补登积分,查询积分累积标准
我买了5月30日的这个东方航空，北京到上海的机票因为临时有事呢，我去不了，我要把这张机票呢，暂停处理，,办理航班退票,3,办理航班退票,办理客票改期
嗯你好麻烦把那个今天3月3号那个十五点零几分那个飞机票取消吧，,办理航班退票,3,办理航班退票,办理客票改期
哎你好我问一下明天那个深圳ｔ三机场到云南昆明的呃，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
"厦航航班,拟补登至明珠会员卡,请问微信如何操作?",补登积分,39,补登积分,办理网站业务
喂我问一下看我买的订的票是不是5月12号，中午1点10分走，流亭机场起飞，,验证电子客票,12,验证电子客票,查询航班动态
"呃不是,验证,我是这个呃,刚才买了一张机票是在网上订的界面,然后他叫我打这个电话啊,现在就给我把这个名字呃重新核对一下",验证电子客票,12,验证电子客票,修改客票姓名
请给转，国际，改签人工台，,办理客票改期,2,办理客票改期,人工服务
改机位，,办理值机选座,22,办理值机选座,取消订座记录
不舍得你，如果晚点了，我的日子，我就我就我就，好等一下，呃，到时间我就过来了，如果没晚点，我就好提前到机场，,咨询乘机时限,31,咨询乘机时限,办理客票改期
"喂我是这样,什么时候飞机票,7月5号,的确,十五号的飞机票到现在还没寄过来",查询行程单邮寄进度,17,查询行程单邮寄进度,配送行程单
我想问一下，刘国玉做的那个，MU2883，改行，4月2号，MU2883，改航成功了吗？,验证电子客票,12,验证电子客票,查询航班动态
中国公民从墨西哥回国是不是要实施，十四天，健康卡，,申请健康申明,49,申请健康申明,咨询新冠肺炎防控要求
我们买了机票，为什么，登机不到啊，你们是怎么弄的，,办理值机选座,22,办理值机选座,验证电子客票
但是这个这个这个，还有什么其他，人工的吗，可是我，人工，我说，更改证件号码，他听不懂啊，人工服务，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,人工服务
呃，近期有，缅甸，到上海的航班吗？,查询航班动态或预订客票,16,查询航班动态或预订客票,预订客票
发身份证给你后人工选座位,办理值机选座,22,办理值机选座,人工服务
"没改的吗,我们这两张在手机里,那些电话都没有",修改会员资料,14,修改会员资料,办理网站业务
然后旅客卡的这个呃身份证信息有误需要修订，,修改会员资料,14,修改会员资料,修改客票证件
账户锁定了，,修改会员密码,26,修改会员密码,会员服务其他
我想我想问一下，德宏芒市机场能不能打印成都飞往市的那个行程单，,查询机场或营业部信息,24,查询机场或营业部信息,配送行程单
那个东航的那个机票取消的那个政策有没有有没有相关的政策啊，关于疫情的，,办理航班退票,3,办理航班退票,咨询新冠肺炎防控要求
啊我想问一下，印尼到到浦东，长乐，就是经转，上海这吧，29号这个航班有没有开，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
我在虹桥机场转机可以在内部，变更，,办理客票改期,2,办理客票改期,修改客票或会员信息汇总
"现在我们航班,飞往昆明的临沧飞往昆明的,航空航班嘛延迟,他说要转换吗,5970,转为5960是吧",办理客票改期,2,办理客票改期,查询航班动态
嗯就是我这张我就是我刚才问这张机票是不是正常起飞，,查询航班动态,11,查询航班动态,验证电子客票
明天，今天早晨九点半的飞机上海飞广州的，我想赶紧到明天早晨六点的五十五或者我七点半的可以吗,办理客票改期,2,办理客票改期,查询航班动态
嗯退票补偿，,办理航班退票,3,办理航班退票,投诉
8月10号的航班信息,预订客票,4,预订客票,查询航班动态或预订客票
连接会员，,会员服务其他,28,会员服务其他,人工服务
我需要换头等舱，,办理客票升舱,72,办理客票升舱,兑换积分
你好，超过八十岁的老人，座位，可不可以安排在第一排呀，,办理值机选座,22,办理值机选座,办理高龄老人
我查的是ｍｕ五六三到呃上海浦东，道印，印度德里的，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
嗯我从上海虹桥到海口美兰机场，我想问一下，我应该提前几点多长时间到虹桥，,咨询乘机时限,31,咨询乘机时限,查询航班动态
帮我看一下明天7点40昆明到丽江的机票还有多少张，,预订客票,4,预订客票,验证电子客票
取消机机票，,办理航班退票,3,办理航班退票,取消订座记录
我在二月七号退的票为什么没有退成功，,办理航班退票,3,办理航班退票,查询机票退款进度
"我想查询一下旅客信息,好名字,错误修改成功了没有",修改客票或会员信息汇总,29,修改客票或会员信息汇总,验证电子客票
积分选座，,兑换积分,41,兑换积分,办理值机选座
喂你好，我要用积分，,兑换积分,41,兑换积分,补登积分
为什么这个app上我查不到我定的3月份的往返航班,办理网站业务,23,办理网站业务,查询航班动态或预订客票
"我是11月7日成为你们的南航银卡会员,但是截止到今天我登机的时候,我的登机牌出的还是普通卡,给我带了不少麻烦。例如预留座位,每次要告诉他们我账号等,很浪费我时间。多次跟你们沟通都没有解决我的问题",投诉,50,投诉,补登积分
嗯我想查一下当时我留的那个手机号码我想更改一下，想更改一下谢谢，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票联系方式
我的机票我订的机票已退票我是5月3号的，我叫周慧云，,办理航班退票,3,办理航班退票,验证电子客票
"那可不可以快点办理帮忙退票成功,因为到现在还没退票成功",办理航班退票,3,办理航班退票,查询机票退款进度
我想查询机票预订情况，,预订客票或验证电子客票,45,预订客票或验证电子客票,验证电子客票
我那个托运了行李，但是我忘记拿了，,查询遗失物品,34,查询遗失物品,咨询托运及非托运行李规定
那机票非的改那个，哦，积分，,兑换积分,41,兑换积分,会员服务其他
嗯刚刚申请了一个退票然后他说要十五个工作日内，才会有结果，那我这个飞机票订的时间就是现在就四天，我不知道，他这个就是，会不会成功还是怎么样，那我退你退成功，不知道呀，,查询机票退款进度,6,查询机票退款进度,办理航班退票
就是说我在你们东航乘飞机的时候，一个行李箱被搞坏了，,投诉,50,投诉,咨询托运及非托运行李规定
讲太快，重新讲,重复,54,重复,人工服务
这个怎么不能升级积分呢,查询会员升级或保级,70,查询会员升级或保级,查询积分累积标准
选一餐,申请特殊餐食,55,申请特殊餐食,办理值机选座
退票已提交申请多长时间受理，,办理航班退票,3,办理航班退票,查询机票退款进度
我想了解你们东方航空公司包机的情况，从温哥华到温哥华，,预订客票,4,预订客票,查询航班动态或预订客票
咨询儿童票，办登机牌，所需要的手续，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
晚上八点到九点出发的航班都有哪些，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
那最近时间是什么时间呢，,查询航班动态,11,查询航班动态,验证电子客票
"团票,官网电话多少",办理团队业务,61,办理团队业务,预订度假产品及酒店
我那个买的4月28号回北京的票，可是北京传来消息说，一情种，我不知道什么时候退票合适，,办理航班退票,3,办理航班退票,查询机票退款进度
嗯我想请问一下5月10号，由青岛飞往上海的MU，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
你好我购买的3月4号下午的那个呃四点半的飞机，现在，你这边航空的话，又改时间了，我想把它退掉，,办理航班退票,3,办理航班退票,办理客票改期
嗯需要特殊早餐服务，,申请特殊餐食,55,申请特殊餐食,特殊服务汇总
啊请转接线，源，,人工服务,13,人工服务,咨询新冠肺炎防控要求
咨询一下儿童在手机上订登机牌怎么操作，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
"我之前申请过,报销单,但是直到现在都没有收到",查询行程单邮寄进度,17,查询行程单邮寄进度,申请及查询电子发票
嗯我买了一张成人票想在网上再补一班补一张儿童票，但是补不了，请问这个怎么解决呢，,预订客票,4,预订客票,办理客票改期
航班起飞地和票上的，起飞地是不同的，,办理客票改期,2,办理客票改期,查询航班动态
航班变更原因，,查询航班动态,11,查询航班动态,办理客票改期
东航随身携带的票位置，,咨询托运及非托运行李规定,33,咨询托运及非托运行李规定,办理值机选座
抱不到你，所有保险人的账户里面需要改签，,咨询保险业务,66,咨询保险业务,办理客票改期
已经查航班查航班，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
"我要,申请免费票",兑换积分,41,兑换积分,办理航班退票
我要改签，国内航班，转人工，,人工服务,13,人工服务,办理客票改期
你好我想查询一下乘机人的姓名修改正确，没有，,验证电子客票,12,验证电子客票,修改客票姓名
不是我不，重新买机票，刚才我接收到，有信息过来说这次航班取消，这是事实吗？,办理客票改期,2,办理客票改期,查询航班动态
对以前订过的票啊现在要重新订，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
"然后查一下,5219,这这个航班,现在在什么位置",查询航班动态,11,查询航班动态,查询机型
登机牌登机牌，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
电子行程行程单,配送行程单,15,配送行程单,申请及查询电子发票
"嗯我想看一下就是我的会员订单里面我选择了升舱,8月7号的南京到重庆然后已经返程是8月11号的重庆到南京,600元,是深圳,头等舱吗",验证电子客票,12,验证电子客票,办理客票升舱
我想问一下那个飞机可不可以托运，老年太极剑，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,查询航站楼信息
在郑州市区，打行程单，,查询机场或营业部信息,24,查询机场或营业部信息,配送行程单
"11号的票,可以补了",补登积分,39,补登积分,办理客票改期
嗯对呀对呀对呀我就是要问一下，嗯一呃，要些什么东西嘛，就是我登机前了，,咨询乘机规定,59,咨询乘机规定,咨询新冠肺炎防控要求
我嗯有一个十点是这个大连周水机场到南京然后到南宁，呃我买了这个票现在我取不出这个票怎么办，,办理值机选座,22,办理值机选座,办理客票改期
对我想购买套餐但是我在携程上看只有一张票了，,预订客票,4,预订客票,验证电子客票
我说我昨天订的飞机票然后到今天，把我的取消了，这是什么情况，,办理客票改期,2,办理客票改期,查询航班动态
嗯我的那个就是，积积分一换，换那个换物的时候它老是说呃支付的时候是说我的那个呃，要身份证填上去，但是我的身份证号码已经在个人自持中填上去了但是他好像老是，,查询积分商城,65,查询积分商城,修改会员资料
呃我我我我说一下，只要你们有有位置的话我就可以走啊，什么时间我都无所谓啊，主要的原因就是十七号有台风，我走不了,办理客票改期,2,办理客票改期,查询航班动态
我的积分有年底到期的没，有多少？,查询积分,62,查询积分,咨询积分过期问题
请问我用塑料瓶装的，老卢水可以带上飞机吗，托运，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
积分累计表,查询积分累积标准,78,查询积分累积标准,补登积分
"您好我想咨询一下,东方航空,那个,有一款,飞机晚点了",办理客票改期,2,办理客票改期,查询航班动态
1月10号，有没有去哈尔滨的机票,预订客票,4,预订客票,预订客票或兑换积分
积分国际里程,补登积分,39,补登积分,兑换积分
核对，航班状态，,查询航班动态,11,查询航班动态,验证电子客票
我问一下这个你们这个航班，我到合肥住宿怎么办，是不是免费住宿啊，,咨询中转相关问题,5,咨询中转相关问题,预订度假产品及酒店
喂你好我问一下那个嗯你帮我查一下，淮安还有刘晓静还有黄雪雯，这个航班，一月二十二号，就是呃，威海，往温州走的那个航班是不是一个航班，,验证电子客票,12,验证电子客票,查询航班动态
嗯你好我想请问一下就是那个，我是更改那个航班信息的啊那个那个那个买票的那个乘坐人的信息的，你帮我转一下人工吗，谢谢，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票联系方式
"呃帮我转接到,国际机票",人工服务,13,人工服务,预订客票
可以改乘机人机票的吗？,办理客票改期,2,办理客票改期,修改客票姓名
改签后退票扣的手续费是怎么算的，,办理航班退票,3,办理航班退票,办理客票改期
"嗯,我是不是你们的会员,我查不到",查询会员卡卡号,37,查询会员卡卡号,验证电子客票
机场起飞时间，,查询航班动态,11,查询航班动态,查询机场或营业部信息
那我那个我的账户的那个姓名有问题我需要修改，我想问一下怎么改，,修改会员资料,14,修改会员资料,修改客票或会员信息汇总
嗯机票已经买过了，查一下航班，,查询航班动态,11,查询航班动态,验证电子客票
"我想了解一下就是那个订机票的,呃不是订机票,就是我在搭飞机的时候呃,落下来,一个身份证,想问一下你们能不能,查询",查询遗失物品,34,查询遗失物品,咨询乘机证件规定
我在网上买的票怎么买不了呀，,预订客票,4,预订客票,办理网站业务
"退二四吗,按月是按错了吗,诶我想那个值机",办理值机选座,22,办理值机选座,取消值机
呃您好帮我看一个，如何办理登机牌,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
我这个明天这个是上海至唐山的这个MU9，123，航班，说是7点35的起飞现在通知我，改为这个，10点12点，成你，fue，9123，我闹不明白这个事，这个起飞时间改为10点12是准确的，还是，事事情，问吧，,办理客票改期,2,办理客票改期,查询航班动态
"请问,嗯嗯,上海浦东机场到烟台蓬莱国际机场,55555,四五航班,今天,11点20分,开不开",查询航班动态,11,查询航班动态,预订客票
国内航变更改，,办理客票改期,2,办理客票改期,修改客票或会员信息汇总
呃办理换登机牌，,咨询登机牌问题,25,咨询登机牌问题,办理值机选座
喂你好我想问一下呃，到意大利的机票有吗现在，,预订客票,4,预订客票,查询航班动态或预订客票
我不想买，占座票可以就直接带吉他吗？,咨询占座行李,64,咨询占座行李,咨询特殊物品运输规定
积积分，,会员服务其他,28,会员服务其他,补登积分
上海虹桥机场货运部电话号码多少？,查询机场或营业部信息,24,查询机场或营业部信息,咨询货运相关问题
我想退一下，明天上午8点40，呃武宿机场飞，,办理航班退票,3,办理航班退票,查询航班动态
那个我想问一下那个我上次积分订的机票，退票退票，之后还，积分没有返还给我，,兑换积分,41,兑换积分,查询机票退款进度
就是我们之前订的那个航班现在你们航空公司那边发短信过来说我们这个航班时间，也改变了，航班也给我们改变了是怎么回事啊，,办理客票改期,2,办理客票改期,查询航班动态
"我想问一下那个,今天,航班是否取消,能转人工台吗",查询航班动态,11,查询航班动态,人工服务
我订了，旅客骗了先机了，就是盐城开呃到西安西安中转到昆明的票飞机票，就是他，东航的但是今天明天十八号走的，今天又收到一个通知，顺便公共安全又改签了但是我又订了二十号的，了，是不是这个航班，究竟开不开，我就想问一下就是我老订，,办理客票改期,2,办理客票改期,查询航班动态
荷兰航空m舱累积里程发一下,查询积分累积标准,78,查询积分累积标准,补登积分
积分少登，,补登积分,39,补登积分,会员服务其他
你看，咋说，那个是对的那个，非得让我再查一遍，查不明白，,重复,54,重复,查询会员卡卡号
你好我刚才注册了东航的会员，我今今天订的票没有给我积分，可以积分吗？,补登积分,39,补登积分,查询积分累积标准
"温州去上海,MU,9526,今天的航班有没有",预订客票,4,预订客票,查询航班动态
这不需要，我们是，机票已订好了，改期就确认，公公，按人工啊人工吗，你知道吗？,人工服务,13,人工服务,办理客票改期
我需要查看航班信息，储蓄率，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
3月31号由美国洛杉矶飞上海的航班能飞吗？,查询航班动态,11,查询航班动态,查询航班动态或预订客票
查航变信息，,查询航班动态,11,查询航班动态,修改客票或会员信息汇总
我想请问一下全都乘坐飞机的话能否带那个呃，氩气瓶,办理用氧旅客,73,办理用氧旅客,咨询特殊物品运输规定
邮寄的快递费有没有开票，,申请及查询电子发票,40,申请及查询电子发票,配送行程单
5月2号下午厦门到常州的机票，,查询航班动态或预订客票,16,查询航班动态或预订客票,预订客票
我的电话号码已变了，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票联系方式
请问能不能帮我查询一下是否已经改签至MU2715航班，,验证电子客票,12,验证电子客票,办理客票改期
摔坏的行李箱 修理费用报销,投诉,50,投诉,申请及查询电子发票
呃航班取消办理后补，,咨询候补登机,10,咨询候补登机,办理客票改期
诶你好我想问一下那个我刚才那个就是订的那个就是3月29号的是广州至温州的那个那个那个飞机票吧她说要取消掉是什么意思啊，,查询航班动态,11,查询航班动态,办理客票改期
"呃我想咨询一下,从湛江到西安的机票,呃这个航班,什么,呃,什么时候恢复啊",查询航班动态,11,查询航班动态,预订客票
"我订了一张东方航空公司的机票,他上面,我,但是呢我登机的时候他说上面没有我名字",验证电子客票,12,验证电子客票,修改客票姓名
我显示在东航官网上显示已经是退款成功了，,办理航班退票,3,办理航班退票,查询机票退款进度
高尔夫，行呃，高尔夫，行李，不算在正常的，托运行李之内对吗？,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
我买的机票退了到现在我还没退成功，,办理航班退票,3,办理航班退票,查询机票退款进度
不是出不了行程单吗？,申请及查询电子发票,40,申请及查询电子发票,配送行程单
预定11月14号，迪拜到青岛，MU794航班，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
我想了解了解一下我定定订那两张天天津不是昆明到天津的机票，,验证电子客票,12,验证电子客票,预订客票
腾讯，查询发票，,配送行程单,15,配送行程单,申请及查询电子发票
嗯你好我在那个积分商城呃换礼品的时候它说我的密码是错的呀，,修改会员密码,26,修改会员密码,查询积分商城
请你查一下我这个手机号的，,修改客票联系方式,52,修改客票联系方式,修改客票或会员信息汇总
现在国内航班，还在运营吗,查询航班动态或预订客票,16,查询航班动态或预订客票,查询机场或营业部信息
我的航班变更了，但是，我在飞猪上买的飞机票，信息没有变更，,办理客票改期,2,办理客票改期,验证电子客票
查一下2020年6月9号，伦敦飞上海的，MU5522航班，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
对现值机，下载什么软件，,办理值机选座,22,办理值机选座,办理网站业务
交了，我的那个航班啊，他已经过了，取消了取消了以后呢，刚才问了，说可以改签，我以为我本来我以为，不能退票，刚才，,办理客票改期,2,办理客票改期,办理航班退票
由于航空公司原因晚点赔偿损失的问题,投诉,50,投诉,查询航班动态
6月2号，美国纽约飞浦东的航班，我不是订了张票，所以正常吗？,验证电子客票,12,验证电子客票,查询航班动态或预订客票
呃没有，但是，我想查询一下我是否我是否这个退款已经成功了就是说已经审核通过了，,办理航班退票,3,办理航班退票,查询机票退款进度
我的航班信息是，改了吗，他起飞的时间，,办理客票改期,2,办理客票改期,验证电子客票
查询积分，对，机票，,兑换积分,41,兑换积分,查询积分
"喂,呃我的客旅客姓名和订票信息不一致,那怎么,查询",修改客票姓名,27,修改客票姓名,验证电子客票
你好我用身份证预订的机票我想请问一下可不可以用护照来办理登机的手续，,咨询乘机证件规定,32,咨询乘机证件规定,办理值机选座
"嗯你好我想问一下,如果去韩国性,便宜的话,没拆线的话可以上飞机飞回中国来吗",办理患病旅客,81,办理患病旅客,预订客票
我想查询机票信息及行李额，,预订客票或验证电子客票,45,预订客票或验证电子客票,咨询托运及非托运行李规定
积分，人工服务，,人工服务,13,人工服务,会员服务其他
"我问一下,植物人可以,乘机过",办理患病旅客,81,办理患病旅客,人工服务
你好我把一张湛江到北京的机票，到哪开发票去，他这个机场，湛江机场，不给开发票，,配送行程单,15,配送行程单,申请及查询电子发票
我去问她们有没有看到，她们说他们也没看见，我的旅程还没有结束东西就丢失了，她们是不是应该给个合理的解释？,查询遗失物品,34,查询遗失物品,投诉
买机票，一，人工服务，,预订客票,4,预订客票,人工服务
呃麻烦问一下呃就是那个上海浦东t1的24号的航班，,查询航站楼信息,51,查询航站楼信息,查询航班动态或预订客票
嗯我有一位旅客，生病了，我要申请一下，服务，,办理患病旅客,81,办理患病旅客,办理轮椅旅客
请问，嗯9月3号MU9734，有速餐供应吗？,查询航班餐食,69,查询航班餐食,查询航班动态
我订了二十八号的飞机票，现在非，不是什么会员吗，我的机票可以出发吗？,查询航班动态,11,查询航班动态,验证电子客票
"发票有了,我现在要行程单",申请及查询电子发票,40,申请及查询电子发票,配送行程单
我昨天改签了之后机票为什么显示是，,验证电子客票,12,验证电子客票,办理客票改期
嗯，中午转，他那个行程单没有这个没有误点，办了，我记得我没有没有没有没有，别别别别别我别告诉我，个个个，,配送行程单,15,配送行程单,办理客票改期
两张都退了吧，我在网上办不妥,办理航班退票,3,办理航班退票,办理值机选座
叫张金亮是上海飞往桂林明天早上六点零五的，他这个恋字错了就是火字旁的那个炼可以改吗,修改客票姓名,27,修改客票姓名,办理客票改期
联系手机更改，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票联系方式
你好我买那个飞机票怎么退不了呢，我改签了一次啊，,办理航班退票,3,办理航班退票,办理客票改期
喂你好我是那个订机那个电话号码输错了一位数可以帮我改一下吗？,修改客票联系方式,52,修改客票联系方式,修改客票或会员信息汇总
你好我想咨询一下我的一个退款，,查询机票退款进度,6,查询机票退款进度,办理航班退票
哪一班有，我就订哪一班，,预订客票或兑换积分,21,预订客票或兑换积分,查询航班动态或预订客票
嗯你好就是我刚刚选座位的时候然后已经选成功了但是，一下不小心又点到那个，取消了现在怎么办，,办理值机选座,22,办理值机选座,办理客票改期
对也就是说是他们经济舱尽量往前面排嘛,办理值机选座,22,办理值机选座,办理客票改期
那个我想请问一下那个在咱们诶在咱们app上订的票怎么邮寄，,配送行程单,15,配送行程单,办理网站业务
"嗯不是,可能是因为台风的信息吧,我在宁波的那个飞机取消了,我不知道,是的飞机是什么时候,具体什么时候会发啊",查询航班动态,11,查询航班动态,办理客票改期
我订的明天的机票，广州，呃呃州到广州的，我假如明天不去的话，这个机票能不能放着的，,办理客票改期,2,办理客票改期,咨询登机口问题
我想问一下今天武汉天河机场到北海的4点55的MU2681，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
改签，帮我把那个乘机人查一下，没查出，,办理客票改期,2,办理客票改期,验证电子客票
外国水奶可以托运回国吗？,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
刚，呃订机票帮我转人工服务，,预订客票或兑换积分,21,预订客票或兑换积分,人工服务
嗯我想问一下我这个卡号和我绑定的那个手机号，嗯，不是我的手机号，嗯，这个怎么更改，,修改会员资料,14,修改会员资料,修改客票联系方式
我儿子留学，需要一份英文版机票订票信息,申请及查询电子发票,40,申请及查询电子发票,配送行程单
查询今晚上临沂去那个四川的机票,预订客票或兑换积分,21,预订客票或兑换积分,验证电子客票
两个问题，我是订的明天的，三亚到上海，上海是虹桥机场，然后转机从上海浦东机场到哈尔滨的，请问那个这个有没有接送的车辆，第二个，上海一行，受不受影响，,预订度假产品及酒店,76,预订度假产品及酒店,查询机场或营业部信息
我凭什么不能取消登机,取消值机,36,取消值机,办理航班退票
南昌到兰州的机场飞机几点能到，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
再到十五个，位置我已经支付成功了，你这两天怎么了么？,办理值机选座,22,办理值机选座,验证电子客票
不是，我要改机票的登机人，人员信息，证件号，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票证件
我说你们东方航空的航班取消然后我现在没办法去改签，因为后面的都没有，航班现在退票，是不是也要扣钱，,办理航班退票,3,办理航班退票,办理客票改期
查询一下改期有没有成功，,验证电子客票,12,验证电子客票,办理客票改期
二月十三号预定八月十七号的机票，如果说，,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
购买的积分还没有到账怎么查，,购买会员积分,83,购买会员积分,会员服务其他
我想订一个10月18号兰州飞南昌的机票,预订客票,4,预订客票,预订客票或兑换积分
"是帮朋友兑换,我进去兑换界面,只显示我的信息,怎么能添加朋友?",咨询受益人问题,67,咨询受益人问题,兑换积分
我的那个手机号码变了，然后需要更新一下手机号码，系统上没法操作，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改会员资料
您好我想咨询一下，嗯，那个行李直挂，和，网上值机的问题，,办理值机选座,22,办理值机选座,咨询中转相关问题
我从沈阳到桂林，可不可以订位了啊，有什么说法吗？,办理值机选座,22,办理值机选座,咨询新冠肺炎防控要求
申请的退票一直没有结果，,办理航班退票,3,办理航班退票,查询机票退款进度
就是我买的票是，果洛，到那个西宁机场的曹家堡机场的我想改成曹家堡机场到马庆果洛机场的，,办理客票改期,2,办理客票改期,验证电子客票
人工转人工，退票转人工，,人工服务,13,人工服务,办理航班退票
嗯我要咨询一些航班信息，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
嗯你好我想问一下就是关于，我就是我，原定离在1月18号起飞的，晚上起飞的时候是可以，我退票之后，因为她她给我改到1月20号，,办理航班退票,3,办理航班退票,办理客票改期
我昨天原定二月二十二号的飞机，我收到通知取消了，现在改到二月二十五号，但是我在航班动态，上，查询到，泰人事，二月二十二号，所以这是怎么回事，,查询航班动态,11,查询航班动态,办理客票改期
嗯就是，查询航班，就是我，我要报销然后那个电子发票，请问要怎么样可以拿到，,配送行程单,15,配送行程单,申请及查询电子发票
诶我的那个订的航班的那个呃那个字错了，本兮，平的，习，是无锡的锡现在是这个，学习的习，要改一下票才能取出来，,修改客票姓名,27,修改客票姓名,办理客票改期
我就是想买个首尔到西安的机票，,预订客票,4,预订客票,预订客票或兑换积分
我不是托运行李，我是，问一下小孩没有户口本能不能坐飞机，,咨询乘机证件规定,32,咨询乘机证件规定,咨询托运及非托运行李规定
你好我想那个给孩子订张票然后，未满十八岁，订不了机票麻烦您帮我，,预订客票,4,预订客票,预订客票或兑换积分
嗯我要确认一下，北京机场，,查询机场或营业部信息,24,查询机场或营业部信息,验证电子客票
我要那个取消值机，你给我选的，座位靠，没有过道的，我不喜欢我要选靠窗户的，,取消值机,36,取消值机,办理值机选座
我想下一个那个app，嗯，或者是接人工客服，或者说，我想查一下机票最便宜的，嗯嗯，这个，咋地，查了，问呢，,人工服务,13,人工服务,办理网站业务
你好我问一下你，6月13号伦敦飞上海，可以飞吗？,查询航班动态,11,查询航班动态,查询航班动态或预订客票
嗯好，结束吧，好谢谢，,退出,20,退出,人工服务
我要改，购物，,查询积分商城,65,查询积分商城,修改客票或会员信息汇总
退票，是人工服务，,办理航班退票,3,办理航班退票,人工服务
我买的是二，两千年，六6月23号的23点10分从，马德里巴拉哈斯机场飞至西安咸阳机场t3，MU294航班，,验证电子客票,12,验证电子客票,办理客票改期
你问一下怎么修改，特殊服务的，信息，,特殊服务汇总,85,特殊服务汇总,修改客票或会员信息汇总
嗯就是，背包五十升的，能不能登机，,咨询托运及非托运行李规定,33,咨询托运及非托运行李规定,办理客票升舱
"他们没有提供,你们要一个莫须有的东西,那我是没法补登了?",补登积分,39,补登积分,查询遗失物品
何远平  440105197106080936  是否已乘坐8月17号航班CZ3582  上海至广州?8月19号航班CZ3595  广州至上海?,验证电子客票,12,验证电子客票,查询航班动态
